,Text,Predicted Label,LLM Response,True Label,Prediction Time
2963,"An employee working at the service desk tripped over an object and fell to the ground, hitting their upper left arm and sustaining a possible fracture.","Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5225136280059814
2965,"An employee lost balance and fell 20 feet from the roof edge to the ground below and landed on his feet before bouncing onto a pile of plywood and 2 x 6 lumber. He was hospitalized for two broken ribs on the left side of his chest, vertebral fractures, and a left ankle strain. He also reported pain from his left foot to his hip. Fall protection was not connected to an anchor point at the time.","Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5653805732727051
2968,"An employee was unloading air tubes while approximately 3 feet off the ground when he fell to the ground and landed on his back, resulting in a fracture in his back.","Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5189046859741211
2970,An employee fell from a step stool. The employee sustained multiple fractured ribs and a punctured lung. The employee was admitted to the hospital for treatment.,"Multiple traumatic injuries and disorders, n.e.c.",Multiple traumatic injuries and disorders,Internal injuries to organs and blood vessels of the trunk,0.5228898525238037
2974,"An employee was on a rolling staircase, reaching for product on a shelf. He lost his balance and fell about 8 feet to the floor, suffering broken ribs.","Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5202510356903076
2975,"An employee was walking in the break room, tripped on a floor mat, and fell to the floor. The employee sustained a fractured right kneecap and blood clots.","Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5209739208221436
2977,"An employee was dumping powdered sugar into a portable oscillating blender. A tag was dropped  into the machine. The employee attempted to remove the tag and the blender pulled the employee's left hand between the metal bars and a screen, resulting in two broken fingers. The machine was running at the time.",Amputations,Amputations,Fractures,0.5159595012664795
2979,"An employee slipped while ascending a stairway. He fell and his throat contacted the railing, suffering a contusion of the throat and a fracture to his neck.",Fractures (except skull fractures) and concussions,22,Fractures,0.43186092376708984
2981,"An employee slipped and fell on ice while walking to her car, fracturing her hip and requiring hospitalization.","Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5204417705535889
2983,An employee was attempting to clear a bottle jam when they were pinned to the wall by the arm of a robotic bottle stacker. The employee sustained an abdominal injury that required hospitalization. The machine was not guarded at the time.,"Multiple traumatic injuries and disorders, n.e.c.",Multiple traumatic injuries and disorders,Traumatic injuries or exposures  unspecified,0.5549716949462891
2984,"On January 20, 2023, an employee was attempting to clear a jam when his glove was caught and his hand was pulled into the machine, resulting in a partial amputation of the little finger.","Amputations, avulsions, enucleations  unspecified","Amputations, av",Amputations,0.5686213970184326
2985,"An employee was coiling conduit wires into an energized electrical pull box. A terminal block inside the pull box arc flashed and the employee's shirt caught on fire. He suffered burns to his hands, left arm, and neck.",Third or fourth degree heat (thermal) burns,Third or fourth degree heat,"Heat (thermal) burns, unspecified",0.5670950412750244
2989,"The employee was climbing up a railcar ladder when he lost his balance and slipped 4 to 5 feet off of the railcar breaking a wrist, injuring his pelvis, and lacerating his forehead.","Multiple traumatic injuries and disorders, n.e.c.",Multiple traumatic injuries and disorders,"Fractures and other injuries, unspecified",0.5584654808044434
2991,"An employee was utilizing an electric-powered demolition hammer. The chisel bit failed while in use, causing a laceration and broken thumb.","Cuts, lacerations","Cuts, lacer",Fractures,0.5219309329986572
2993,"An employee was dismantling a lubricant barrel with a torch when it exploded. The explosive force blew out the bottom of the drum, which flew up and struck the employee's face, smashing the welding helmet he was wearing, sending him backwards, and causing him to hit his head on the concrete floor. He suffered facial lacerations, a skull fracture, and bleeding on the brain.","Heat (thermal) burns, unspecified",29,Skull fracture and intracranial injury,0.47116971015930176
2995,An employee was walking between equipment and a wall when they stepped into an open drain that was filled with hot water and caustic material. The employee's lower leg and left foot were severely burned.,"Chemical burns and corrosions, unspecified",9,"Heat (thermal) burns, unspecified",0.38349366188049316
2996,An employee was trying to remove a chip tray from the bottom of a drilling machine. The machine injured the top of the employee's right hand and the tips of four fingers.,Unknown,Cuts and lacer,"Soreness, pain, hurt-nonspecified injury",0.5273134708404541
2997,"An employee was helping a delivery driver offload equipment from an 18-wheeler trailer. He fell from the trailer to the ground about 3 feet below, suffering a head laceration (which required sutures) and a broken left third rib. He was hospitalized.","Cuts, lacerations","Cuts, lacer",Fractures,0.5608198642730713
2998,"On November 3, 2022, an employee was working in the receiving/shipping area. The employee was adjusting the tension of a conveyor belt while standing near a stairwell. The belt broke, causing the employee to fall approximately five feet onto the second step of the stairwell. He was hospitalized for rib fractures and a hand laceration.",Fractures (except skull fractures) and concussions,22,Fractures,0.47465038299560547
3005,An employee drove a forklift equipped with a tilt-hopper over to a roll-off dumpster to dump concrete and dirt from a demolition project. The employee got off the forklift and released the lever on the tilt-hopper. The employee's left hand got caught between the tilt-hopper and the roll-off dumpster resulting in a partial amputation to the middle finger and loss of skin from the pad of the ring finger.,Amputations,Amputations,"Amputations, avulsions, enucleations  unspecified",0.5203349590301514
3007,"An employee was performing maintenance when the hammer press lowered down and caught the end of their right index finger, resulting in a partial amputation.","Amputations, avulsions, enucleations  unspecified","Amputations, av",Amputations,0.5206050872802734
3010,"On June 25, 2024, a cleaning nozzle was being piloted into a host pipe within a manhole. The water cleaning head (nozzle) is sent through the pipe by applying a high pressure burst from the truck to the line. The nozzle was not completely within the host pipe, so the high pressure and angle caused the nozzle to make an upward trajectory out of the manhole. The nozzle then struck the back of an employee s leg, causing a laceration.","Cuts, lacerations","Cuts, lacer","Cuts, lacerations, punctures without injury to internal structures",0.5654938220977783
3012,"On March 14, 2016, an employee fell approximately 5 to 6 feet from a baker's scaffold while working on crown molding, breaking his right wrist, fracturing his hip, and fracturing his vertebrae.","Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5663492679595947
3013,An employee was replacing the belt on a pulley drive system and checking the tension when their right little finger became caught in the mechanical drive. The employee sustained an amputation to the first knuckle.,Amputations,1,Amputations involving bone loss,0.3854961395263672
3015,"An employee was running a core machine when the employee's finger was pinched between the box and plate, suffering a fingernail avulsion and subsequent amputation.","Amputations, avulsions, enucleations  unspecified","Amputations, av",Amputations,0.5193498134613037
3017,"On October 26, 2021, at approximately 10:25 a.m. an employee was performing roofing work on a commercial building and was walking backward moving a propane tank with a handcart. While moving the propane tank, the employee tripped over the raised lip of an unprotected skylight and fell through it to the concrete floor 20 feet below. The employee sustained a fractured cervical vertebra and multiple skull fractures.","Multiple traumatic injuries and disorders, n.e.c.",Multiple traumatic injuries and disorders,Fractures,0.5630297660827637
3020,An employee fell 18 feet through an open hole on a 1/4 x 12 pitch roof while monitoring employees installing a standing seam metal roof. The employee sustained head lacerations and fractures to the skull and face.,"Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5620284080505371
3022,"An employee was operating material handling equipment and caught her left hand between the equipment and an electrical outlet on a beam. The employee's left index and middle fingers were lacerated, resulting in partial amputations to both fingers.","Amputations, avulsions, enucleations  unspecified","Amputations, av",Amputations,0.5627346038818359
3026,Employee was operating a semi-trailer lift gate to lift a load onto the truck.  While the gate was lifting he tried to open the latch and his fingertip got caught between the lift gate and the latch.,"Cuts, lacerations","Cuts, lacer",Amputations,0.5671212673187256
3029,"An employee fell from an 8-foot fixed ladder, landing on the ground and suffering fractures to his left heel and right knee, as well as a sprained left wrist.","Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5216317176818848
3030,"An employee was riding on the mast of a forklift while a coworker operated the forklift. They were in the process of fixing a leaning pallet when the employee's foot got caught between the mast, amputating his left toe.","Amputations, avulsions, enucleations  unspecified","Amputations, av",Amputations,0.5594272613525391
3031,"An employee slipped and fell on a concrete entryway that was wet from rain, suffering a fractured right kneecap.","Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5173749923706055
3032,"An employee tripped and fell to the ground.  The employee landed on his knees in a pile of hot petroleum coke.  The employee sustained burns on both legs from the coke, and possibly the hot steam.  The employee was taken by ambulance to Christiana Hospital, and later transferred to Crozer-Chester Medical Center in Chester, Pennsylvania.  The employee sustained 2nd degree burns on his legs, and 3rd degree burns on his ankles.",Second degree electrical burns,Second degree electrical burns,Third or fourth degree heat (thermal) burns,0.5678045749664307
3033,An employee fell 15 feet from a wet ladder fracturing the L2 vertebra.,"Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5205228328704834
3035,"An employee was pushing a toboggan when she strained her back, requiring hospitalization for a bulging disc.","Other respiratory system symptoms-toxic, noxious, or allergenic effect",Other respiratory system symptoms-to,Herniated discs,0.526580810546875
3036,"On August 28, 2016, the owner of the independent contractor crew and his laborer were moving a wheel barrow of material when it struck a metal pole of a pump jack scaffold. The pump jack scaffold was dislodged and the top pole of the scaffold struck an overhead power line. Both men attempted to move the wheel barrow and the scaffold with their hands and received an electrical shock and third degree burns to their hands. Both were hospitalized.",Third or fourth degree heat (thermal) burns,67,Third or fourth degree electrical burns,0.4744884967803955
3039,"An employee was on a platform cutting boards when he fell approximately 12 feet from the platform to the ground, suffering spinal fractures, a broken left collarbone and shoulder, a rib fracture, a torn lung, and a concussion.","Multiple traumatic injuries and disorders, n.e.c.",Multiple traumatic injuries and disorders,"Fractures and other injuries, n.e.c.",0.5575203895568848
3043,An employee on a ladder fell while reaching for his lanyard attachment.,Unknown,Cuts and lacer,"Traumatic injuries and disorders, unspecified",0.5236697196960449
3045,An employee was closing a 480 volt disconnect switch when it arc flashed and caused third degree burns to the right hand and first degree burns to the face.,Third or fourth degree heat (thermal) burns,Third or fourth degree heat,Third or fourth degree electrical burns,0.523087739944458
3046,"The injured employee was having a disciplinary conversation with a co-worker. The injured employee was attacked/punched by the co-worker and sustained fractured ribs, requiring hospitalization.","Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5170350074768066
3047,"During a work break at 9:20 AM on February 13, 2015, an employee was walking behind the building to his car in the parking lot and slipped on an ice patch. The employee sustained compressed fractures of the T2 and T5 cervical discs.","Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5619361400604248
3049,"Employee was walking in the very center of 10-feet tall racking on plywood and then stepped down to the next level on a piece of plywood that had no center support. It collapsed and he fell 6 feet to the next level.  

He was disassembling the racking system just before he fell","Traumatic injuries and disorders, n.e.c.",Traumatic injuries and disorders,"Traumatic injuries and disorders, unspecified",0.5615882873535156
3050,An employee was slicing salami and suffered a partial finger amputation.,"Amputations, avulsions, enucleations  unspecified","Amputations, av",Amputations,0.517305850982666
3051,"An employee was preparing to move an extrusion bundle of steel, which was on a cart. The bundle tipped onto one side and crushed, lacerated, and fractured the employee's hand. The employee was hospitalized, requiring surgery.",Fractures (except skull fractures) and concussions,22,Fractures,0.4774811267852783
3052,An employee was struck by a car while crossing the street after verifying the depth of a fire hydrant's water valve. Both of the employee's legs were broken.,"Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5450222492218018
3053,"After installing grounding wire in rebar mats, an employee became dehydrated and was hospitalized.","Heat exhaustion, prostration","Heat exhaustion, prostration","Effects of heat and light, n.e.c.",0.5289907455444336
3054,An employee on a 6-foot ladder was pulling a tarp from a truck when he lost his balance and fell to the ground injuring his lower back.,"Traumatic injuries and disorders, n.e.c.",Traumatic injuries and disorders,"Soreness, pain, hurt-nonspecified injury",0.5324866771697998
3057,"An employee slipped and fell three feet to the ground while exiting the cab of their truck, resulting in a broken scapula and ribs, and a collapsed lung.","Fractures and other injuries, n.e.c.",Fractures and other,Multiple severe wounds and internal injuries,0.5225198268890381
3058,An employee was spot welding on 01/19/16 when a spark burned his right hand. The employee was later admitted to the hospital when the burn became infected.,"Electrical burns, unspecified","Electrical burns, unspecified","Heat (thermal) burns, unspecified",0.519169807434082
3062,An employee slipped on a wet floor and fractured his ankle.,"Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5132367610931396
3063,"Two employees were discussing job tasks when they began arguing and shoving one another. One employee pushed the other employee, who fell backwards to the ground, injuring her neck, back, and foot.","Traumatic injuries and disorders, n.e.c.",Traumatic injuries and disorders,"Soreness, pain, hurt-nonspecified injury",0.5169963836669922
3067,"An employee was driving a dump truck loaded with dirt on a canal bank when the truck tipped over, and objects inside of the truck caused lacerations to his head.","Cuts, lacerations","Cuts, lacer","Cuts, lacerations, punctures without injury to internal structures",0.5269351005554199
3068,"An employee was helping with a melting pot at a pit. The employee became ill and was hospitalized, suffering from dehydration caused by the heat from the melting pot. The incident occurred during a training activity.","Heat exhaustion, prostration","Heat exhaustion, prostration","Effects of heat and light, n.e.c.",0.5278043746948242
3069,An employee was observing as steel was rolled. A nylon plastic mandrel snapped and hit the employee in the right lower leg resulting in a fracture. The employee was hospitalized.,"Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5196177959442139
3070,"On or about September 6, 2016, at 5:20 p.m., a temporary employee was attempting to remove a piece of plastic from a running machine when the machine caught and partially amputated the employee's right index finger.","Amputations, avulsions, enucleations  unspecified","Amputations, av",Amputations,0.5547618865966797
3071,"An employee was working from an extension ladder, hanging a gutter on the outside of a 1.5-story barn. The employee came into contact with a hornet's nest and fell from the ladder, landing on the ground about 10 feet below and fracturing two vertebrae.","Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5556492805480957
3074,"An employee's glove was caught in a wire respooler, which broke the employee's arm.","Cuts, lacerations","Cuts, lacer",Fractures,0.5166623592376709
3078,"An employee was backing up to load some product into condemn barrels, but did not see the open drain and fell into it. The pallet jack ran over his right leg causing a compound fracture that required hospitalization and surgery.","Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5537140369415283
3079,"An employee was pushing boxes through a tape machine when he suffered a back injury and fell, unable to feel his legs.","Traumatic injuries and disorders, n.e.c.",Traumatic injuries and disorders,"Soreness, pain, hurt-nonspecified injury",0.5185587406158447
3080,"An employee was using a spot welder when the flame contacted the pad of his right index finger, resulting in a burn and subsequent fingertip amputation.","Amputations, avulsions, enucleations  unspecified","Amputations, av",Amputations,0.5173213481903076
3082,"An employee was rigging to lift a spring can that weighed approximately 250 pounds using a hoist hook. His left hand entered the hoist hook's point of operation, crushing and breaking his left thumb.",Crushing injuries,Crushing injuries,Fractures,0.5170257091522217
3089,"An employee was standing near a baler machine. A coworker bumped the baler with a forklift, causing the baler door to fall off and hit the employee on the foot.",Unknown,Cuts and lacer,"Soreness, pain, hurt-nonspecified injury",0.5168285369873047
3092,An employee was not feeling well and was sweating heavily. The employee was admitted to the hospital for treatment of heat related illness.,"Heat exhaustion, prostration","Heat exhaustion, prostration","Effects of heat and light, unspecified",0.5164914131164551
3095,An employee was working with a brake press when their hand became caught in the press. The employee's thumb was fractured and required surgery.,"Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5279059410095215
3096,"On May 13, 2024, an employee was manually de-manufacturing electronic components. As he was walking to his work area, he tripped over a pallet and fell to the concrete floor, resulting in three broken ribs and a punctured lung.",Fractures (except skull fractures) and concussions,22,Multiple severe wounds and internal injuries,0.4712648391723633
3098,An employee was using a crane. The hook slipped and a fitting fell onto a finger on the employee's left hand causing a fracture and laceration.,Fractures (except skull fractures) and concussions,22,Fractures,0.42953944206237793
3100,A temporary employee was using a shovel to finish the edges of a clay tennis court. The employee became ill due to heat stress and was hospitalized.,"Heat exhaustion, prostration","Heat exhaustion, prostration","Effects of heat and light, unspecified",0.5188298225402832
3102,"An employee was installing petroleum piping and working with a dispenser sump at a work site when a small explosion occurred, causing burns to his body.","Burns and other injuries, n.e.c.",Burns and other injuries,"Heat (thermal) burns, unspecified",0.5172827243804932
3105,"An employee was working on a CNC router with a coworker. The coworker activated the router, and the employee got caught between the table and the machine frame. The employee was standing on a safety mat that failed at the time of the accident.","Traumatic injuries and disorders, n.e.c.",Traumatic injuries and disorders,"Traumatic injuries and disorders, unspecified",0.5598843097686768
3107,An employee was on a step stool stocking merchandise when they fell and sustained a hip fracture that required surgery.,"Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5217185020446777
3109,"A delivery driver was delivering product at a customer location. He was using an electric pallet jack to offload a pallet when he fell off the trailer liftgate. The pallet jack then fell on his leg, causing the driver to sustain a broken leg and a laceration to his forehead from the fall.",Fractures (except skull fractures) and concussions,22,Fractures,0.4711143970489502
3114,"Two employees were loading a large box into a van from a loading dock. The van was repositioned further from the dock and as the employees were pushing the box in, the injured employee fell approximately 4 feet from the loading dock into the truck well. The employee sustained fractures to the hip/pelvis as well as an ankle and shoulder injury.","Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5567150115966797
3117,"An employee was pushing 1,300-pound totes of product down a conveyor when his foot was caught between the conveyor and the roller. The employee sustained a foot injury and was hospitalized.","Abrasions, scratches","Abrasions, scratches","Soreness, pain, hurt-nonspecified injury",0.5222299098968506
3120,"An employee was operating a crimping machine when the guard came down on her right hand. As she tried to remove her hand, the machine activated and amputated her right index finger and crushed her middle finger.","Amputations, avulsions, enucleations  unspecified","Amputations, av",Amputations,0.5576574802398682
3122,"An employee was unplugging heat tape used in an exterior drain spout from an electrical box. The box was positioned so that the employee had stand on a grate to access it; the grate gave way and the employee fell into the window well about 90 inches, suffering broken ribs and four broken vertebrae.","Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5584495067596436
3124,"An employee was on a ladder, tightening bolts to stop a system coupling from leaking. A bolt broke, and the water flow knocked him off the ladder. He suffered a broken right wrist and right hip.","Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5662500858306885
3125,"While tearing down a roof, an employee fell through a weak spot, suffering broken ribs and a lung collapse.","Fractures and other injuries, n.e.c.",Fractures and other,Internal injuries to organs and blood vessels of the trunk,0.5284402370452881
3127,"An employee was working on a 2-foot-high grated platform, replacing a wire in a clutch assembly on the scanner. The employee fell off the platform and landed on his side on a threaded rod sticking out of the concrete that is used to secure the scanner into place. The rod contacted his chest area, resulting in four broken ribs and a partially punctured lung.","Fractures and other injuries, n.e.c.",Fractures and other,Internal injuries to organs and blood vessels of the trunk,0.5622527599334717
3129,"An employee was on top of a haul truck trailer, taking tiedowns for a pumping unit's crank guard to be lifted with a crank. The employee fell approximately 5 feet off the trailer and landed on one foot, resulting in fractures to the tibia and fibula, which caused a muscle injury. The employee was hospitalized and had surgery.","Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.559777021408081
3130,"An employee was changing a bulk bag underneath a hopper when his left hand became caught on the rotary airlock, resulting in amputations to his index, middle, and ring fingers.","Amputations, avulsions, enucleations  unspecified","Amputations, av",Amputations,0.5162715911865234
3131,"An employee was on a hydraulic tank attached to the back of a truck. He slipped on hydraulic residue and fell from the tank, suffering a punctured spleen, bruised rib, and collapsed lung.",Multiple severe wounds and internal injuries,Multiple severe wounds and internal,Internal injuries to organs and blood vessels of the trunk,0.5565915107727051
3132,"An employee was assisting in moving a portable truck scale when the load shifted, fell approximately 10 feet, and caught the employee's left-hand fingers between the cribbing and the asphalt resulting in three fingertip amputations and fractures.","Amputations, avulsions, enucleations  unspecified","Amputations, av",Amputations,0.5530991554260254
3133,"An employee hooked equipment with a pulley, and the clamp pinched his middle finger on his right hand.","Cuts, lacerations","Cuts, lacer",Amputations,0.5141656398773193
3135,An employee was struck on the right ankle and toes by a passing forklift and hospitalized.,Unknown,Cuts and lacer,"Soreness, pain, hurt-nonspecified injury",0.5120701789855957
3137,"An employee was boiling water to cook oatmeal. Boiling water spilled down the employee's front, causing burns to the abdominal area and the left foot and toes.",Third or fourth degree heat (thermal) burns,Third or fourth degree heat,"Heat (thermal) burns, unspecified",0.5260050296783447
3143,An employee was riding on a tug and suffered injuries to his neck and lower back when the tug went under a belt.,"Traumatic injuries and disorders, n.e.c.",Traumatic injuries and disorders,"Soreness, pain, hurt-nonspecified injury",0.5195226669311523
3145,An employee conducting re-roofing work was hospitalized for back and leg injuries after falling 28 feet from a flat roof into a metal dumpster below.,"Traumatic injuries and disorders, n.e.c.",Traumatic injuries and disorders,"Soreness, pain, hurt-nonspecified injury",0.5203769207000732
3146,A Border Patrol Agent was chasing suspected illegal aliens when he passed out due to dehydration and hit his head.,"Heat exhaustion, prostration","Heat exhaustion, prostration",Heat syncope,0.5411376953125
3147,"At 1:27 p.m. on March 9, 2021, two employees were troubleshooting a welder that would not start. An explosion occurred on the welder that blew out the side of the gas tank. One of the employees suffered burns to the body and was hospitalized.","Burns and other injuries, n.e.c.",Burns and other injuries,"Heat (thermal) burns, unspecified",0.5648391246795654
3149,"An employee was applying double-sided tape to the slitting machine core when the positioner came across and caught the employee between the slitting machine and the positioner. The employee was hospitalized with a head laceration, fractured sternum, and two fractured ribs.",Fractures (except skull fractures) and concussions,22,Fractures,0.46785831451416016
3150,An employee was testing a gauge when a stream of hydraulic fluid came out the side of a connection and penetrated his finger. He was hospitalized.,"Abrasions, scratches","Abrasions, scratches","Puncture wounds, except gunshot wounds",0.5200862884521484
3157,"An employee was reinstalling a belt on a conveyor when their left arm was caught by a rotating shaft, resulting in a fractured forearm.","Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5207757949829102
3159,"An employee was measuring a pallet. A forklift drove into him, and its own load of pallets pinned him against the pallet he was measuring. He suffered severe bruising around the ankles and a broken heel bone.",Fractures (except skull fractures) and concussions,22,Fractures,0.46681642532348633
3160,"An employee was loading a pallet onto a semi-trailer using a fork truck when his left arm was caught between the fork truck and the trailer, resulting in a fractured arm.","Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5198807716369629
3162,"On June 9, 2021, an employee suffered dehydration while driving a package car, delivering parcels.","Heat exhaustion, fatigue","Heat exhaustion, fatigue","Effects of heat and light, n.e.c.",0.517082691192627
3168,"An employee was working on a railroad car coupling. A piece of metal fell out of the coupling and smashed the employee's finger, causing a fracture and a contusion. The employee was hospitalized.",Fractures (except skull fractures) and concussions,22,Fractures,0.4283134937286377
3171,"An employee experienced heat stress while delivering mail, requiring hospitalization.","Heat exhaustion, prostration","Heat exhaustion, prostration","Effects of heat and light, unspecified",0.5221357345581055
3175,An employee was working on top of an overhead crane and changing a wire rope which is considered a half gantry. The crane was activated and the employee was pinned between the two cranes. The employee sustained contusions and bruising to the left thigh.,Cuts and abrasions or bruises,Cuts and abrasions,"Bruises, contusions",0.5614895820617676
3176,"An employee was backing up a forklift into a designated spot. While moving to avoid contact with another forklift, the employee's left foot was caught and crushed between the forklift and a dock safety barrier.",Crushing injuries,Crushing injuries,Nonfatal 'crushing' injuries,0.5112543106079102
3181,"On December 17, 2021, an employee was troubleshooting an issue with the conveyor line. The employee was trying to remove a dough ball from the conveyor between a proofing area and a dough press when she was caught by and pulled into a set of rollers. The employee was pulled in up to her shoulder area and pinched between the rollers. The employee suffered broken ribs, a punctured lung, nerve damage and had the bicep of her left arm torn from the bone. The employee was hospitalized.","Amputations, avulsions, enucleations  unspecified","Amputations, av","Multiple traumatic injuries and disorders, n.e.c.",0.5626251697540283
3183,An employee fell from a belt loader and caught himself with his hand. He fractured his right wrist and required surgery.,"Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5234899520874023
3184,"An employee was lifting a cart onto the access floor with another employee. The second employee dropped his side and the injured employee could not hold the weight by himself. His left ring finer was smashed between the cart and the access floor, resulting in a partial amputation.","Amputations, avulsions, enucleations  unspecified","Amputations, av",Amputations,0.5591070652008057
3185,"An employee was walking when they were struck by a loader transporting round bales of cotton to be processed, resulting in a head injury.",Intracranial injuries and injuries to internal organs,Intracranial,"Intracranial injuries, unspecified",0.5199623107910156
3187,"An employee slipped on ice in the parking lot and fell, resulting in an injured left ankle.",Sprains,Sprains,"Soreness, pain, hurt-nonspecified injury",0.4282562732696533
3189,"An employee slipped and fell on a snow-covered walkway between buildings, hitting the back of his head on the concrete.",Intracranial injuries and injuries to internal organs,Intracranial,"Intracranial injuries, unspecified",0.5197224617004395
3190,"An employee was cleaning a dicer machine used to cut cheese curds when he contacted the star blade, resulting in an amputation of his right index fingertip and the top of his right middle finger. The machine was not completely shut down at the time of the incident.","Amputations, avulsions, enucleations  unspecified","Amputations, av",Amputations,0.5548319816589355
3191,"An employee was servicing an aircraft engine when he fell off a ladder and injured his wrists, requiring hospitalization.","Fractures and other injuries, n.e.c.",Fractures and other,"Soreness, pain, hurt-nonspecified injury",0.5173330307006836
3193,An employee was setting up a jig to start building the next set of trusses. They needed to remove and relocate a metal puck to adjust for the new truss jig setup. The employee struck the puck with a hammer and a piece of the puck sheared off and penetrated the employee's upper abdomen. The employee was hospitalized.,"Multiple traumatic injuries and disorders, n.e.c.",44,"Puncture wounds, except gunshot wounds",0.47153139114379883
3194,"An employee was walking down the stairs when she stumbled and fell down the stairs, injuring her head and requiring hospitalization.",Intracranial injuries and injuries to internal organs,Intracranial,"Intracranial injuries, unspecified",0.5264325141906738
3195,An employee was making a connection when a heavy pipe got away from the employee and caught the employee's left forearm between it and a board.,Unknown,Cuts and lacer,"Soreness, pain, hurt-nonspecified injury",0.5171937942504883
3196,"On October 15, 2019, a driver had finished servicing a school when he went to get a drink from the back of the refrigerated box truck. He climbed up the truck's door to reach for the drink when he slipped and fell about 4 feet to the ground. He suffered a fracture to the ball joint going into his hip socket and was hospitalized.","Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.562192440032959
3197,"An employee removed a folded piece of veneer from a conveyor belt and then turned around to get ready to straighten the next piece. When he turned, his gloved left hand contacted the belt, which then pulled his index finger into the pinch point between the drive roll and guide plate. When he pulled his hand free, his index fingertip was torn off.","Amputations, avulsions, enucleations  unspecified","Amputations, av",Amputations,0.5700416564941406
3198,"An employee was troubleshooting an obstructed granule flow from a silo to a granule belt when the actuator gate closed, pinching their right index fingertip and resulting in an amputation.",Amputations,Amputations,"Amputations, avulsions, enucleations  unspecified",0.4758939743041992
3200,Employees were pouring a culvert using a trackhoe. The injured employee was dumping a concrete bucket when the hydraulic line on the trackhoe failed causing the stick portion of the boom to release. The bucket struck the injured employee and he fell into a rocky bank and struck his head.,"Traumatic injuries and disorders, n.e.c.",Traumatic injuries and disorders,"Intracranial injuries, unspecified",0.5651819705963135
3201,An employee was adjusting the extruder machine when the roller caught his glove and hand. The machine was in operation at the time.,"Cuts, lacerations","Cuts, lacer",Amputations,0.5178310871124268
3202,"An employee fell down stairs to a landing, suffering head injuries.",Intracranial injuries and injuries to internal organs,Intracranial,"Intracranial injuries, unspecified",0.5260083675384521
3203,"Two employees were doing monthly preventive maintenance/inspection on a natural gas boiler system. A fire ignited in the system; one employee was burned on the back and side of the head, and the other suffered second-degree burns on his face, arms, and hand.",Second degree electrical burns,Second degree electrical burns,"Heat (thermal) burns, unspecified",0.5566790103912354
3206,An employee was helping to unload patio doors from a forklift. The wind caused the patio doors to lift and fall onto the employee. The employee suffered jaw and ankle fractures.,"Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5218613147735596
3207,"A patient struck an employee in the abdomen, causing blunt abdominal trauma.","Traumatic injuries and disorders, n.e.c.",Traumatic injuries and disorders,"Soreness, pain, hurt-nonspecified injury",0.527667760848999
3209,An employee was working near the steel loader rake unit. The unit slipped and rolled over the employee breaking his right foot and three ribs.,"Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.514563798904419
3211,"An employee was changing a blade on a utility knife/scrapper. As he was tightening the screw that holds the blade in place, the screwdriver slipped, causing his wrist to slide across the blade. He suffered a laceration and puncture wound on his wrist.","Cuts, lacerations","Cuts, lacer",Multiple types of open wounds,0.5567595958709717
3212,"An employee was using a utility blade to cut a zip tie from a large strap that was securing a dolly. The blade contacted the employee's abdomen, resulting in a puncture wound.","Puncture wounds, except gunshot wounds","Puncture wounds, except","Cuts, lacerations, punctures without injury to internal structures",0.5182409286499023
3215,"An employee was working on a milling machine using an overhead crane to flip a bloom bar. The bar struck the employee's legs, causing a laceration and two hairline fractures in his right ankle and left leg.","Cuts, lacerations","Cuts, lacer",Fractures,0.559072732925415
3216,An employee was polishing a part on a manual lathe. The lathe injured the employee's hand and forearm.,Cuts and abrasions or bruises,Cuts and abrasions,"Soreness, pain, hurt-nonspecified injury",0.5182759761810303
