,Text,Predicted Label,LLM Response,True Label,Prediction Time
780,"An employee was testing a transformer when an arc flash occurred, burning his arms and hands.",Electrical burns  any degree,Electrical burns  any degree,"Electrical burns, unspecified",0.37917232513427734
786,"An employee was standing on a trapping structure. The employee fell to the ground sustaining injury to their back, arms, and legs.",Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5366079807281494
789,"A temporary employee fell through a manhole at a demolition site, landing 14 feet below and suffering a severe head injury and broken ribs.",Fractures,Fractures,"Intracranial injuries, unspecified",0.24556851387023926
792,"An employee carrying a pipe from the building slipped on black ice. The employee suffered multiple facial fractures, internal cranial bleeding, and loss of consciousness.",Unknown,Fractures (except skull fractures) and conc,Cerebral and other intracranial hemorrhages,0.5507590770721436
794,An employee was on foot patrol along the US border and was bitten by an unknown insect resulting in redness and swelling.,"Swelling, inflammation, irritation-nonspecified injury","Swelling, inflammation, irritation-nonspecified injury","Puncture wounds, except gunshot wounds",0.5241296291351318
795,An employee was standing behind a forklift and was pinned between two forklifts resulting in a leg injury.,Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5333409309387207
799,An employee was placing auto bumpers into a bin when a forklift with a cage struck the employee's right leg.,Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5603723526000977
807,An employee fell off a platform while taking plastic wrap off a mold. The employee landed on the concrete floor 21.5 inches below and hit the back of his head. He suffered an injury to the back of the head as well as swollen eye sockets.,"Swelling, inflammation, irritation-nonspecified injury","Swelling, inflammation, irritation-nonspecified injury","Soreness, pain, hurt-nonspecified injury",0.5415098667144775
809,"On 10/22/2015 at approximately 10:30 pm, an employee was loading a stack of papers (car maps) into the folding machine when he felt a pop in his back. He finished his shift and went home.  He was later hospitalized for a back injury that required surgery.",Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5187971591949463
816,"While an employee was moving a pallet, she tripped over the fork of an electric pallet jack and fell backward onto the floor and a safety bollard. The employee sustained contusions to the head and neck, and a back injury.",Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5370399951934814
817,An employee was participating in outdoor aerial platform training when they felt ill and lost consciousness due to heat exposure.,"Effects of heat and light, unspecified","Effects of heat and light, unspecified","Heat stroke, syncope",0.4226808547973633
819,"An employee was repairing lights in a parking lot from a knuckle boom lift. He parked the truck next to a light pole and boomed up; the boom struck a 14-kilovolt power line, and he suffered burns to 32% of the left side of his body.",Electrical burns  any degree,Electrical burns  any degree,"Electrical burns, unspecified",0.39167213439941406
825,"An employee was driving a pickup truck towards the hangar. When he turned towards the hanger door the truck impacted the stationary clamp used to secure the hangar doors. He struck his head inside of the vehicle and sustained a concussion, forehead laceration, and a herniated disc in the neck.",Concussions,Concussions,"Multiple traumatic injuries and disorders, n.e.c.",0.24824762344360352
833,"An employee was travelling in an ATV to the worksite. The ATV passed through tall grasses, fireweed, and cow parsnip. The employee had an allergic reaction to the local vegetation which affected the eyes, skin, and airway and required hospitalization.",Unknown,"Other respiratory system symptoms-toxic, noxious,","Multiple poisoning, toxic, noxious, or allergenic effects",0.5231871604919434
842,An employee was working on the warehouse dock. As he stepped from the dock into a tractor trailer he fell and injured his right knee.,Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5172061920166016
843,An employee suffered a foot injury while driving a forklift.,Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5218794345855713
845,"At about 2:00 p.m. on July 19, 2022, an employee was struck by a forklift and suffered injuries to the right arm and leg. The employee was hospitalized.",Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5329773426055908
847,"While traveling on a forklift in the warehouse, an employee scraped against a concrete and metal pillar. The employee's foot was pinched between the forklift and metal pillar.",Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5174674987792969
851,An employee was blowing down equipment with an air wand. The employee's hand was caught in a belt drive. The drive was guarded at the time of the incident.,"Traumatic injuries and disorders, unspecified","Traumatic injuries and disorders, unspecified","Soreness, pain, hurt-nonspecified injury",0.43299317359924316
853,An employee was hauling a 5-gallon bucket of water up a 20-foot incline to dump it when he experienced symptoms of dehydration. He was hospitalized for dehydration and heat stress.,"Effects of heat and light, n.e.c.","Effects of heat and light, n.e.c.",Multiple effects of heat and light,0.5173935890197754
863,"An employee was cooling off a radiator with a water hose. The radiator was uncapped, and the fluids inside it boiled off, burning the employee's torso; he fell to the ground and broke his right elbow. He was hospitalized.",Fractures,Fractures,Fractures and burns,0.2503199577331543
867,"An employee was attempting to align a misaligned running belt on a conveyor system. The running belt caught his glove and pulled his hand into a nip point, injuring his right index and middle fingers and requiring surgery.",Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5467448234558105
868,"An employee was hospitalized when he suffered electrical shock while servicing a school's HVAC system, causing burns to his hands and chest pains.","Electrocutions, electric shocks","Electrocutions, electric shocks","Electrical burns, unspecified",0.3798096179962158
876,"An employee was walking in an office, lost balance, and fell resulting in a hip injury.",Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5750269889831543
880,"An employee was working at a customer location and slipped while going down the rear, concrete steps and injured his right knee.",Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5202033519744873
887,"On October 26, 2017, at approximately 5:20 p.m., two employees were riding an RTV on the road. While turning left, the RTV was struck by a car. The injured employee was thrown from the passenger seat and struck his head on the ground, suffering a head injury and arterial bleeding in the brain. He was hospitalized and had surgery.","Cuts, lacerations","Cuts, lacerations",Cerebral and other intracranial hemorrhages,0.3981001377105713
890,"An employee fell from a fence to the ground, landing on their feet. The employee suffered a neck injury and was hospitalized.",Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5277261734008789
893,"An employee was feeding product into a sizing machine. The employee's right hand was injured at the infeed point, and the employee was hospitalized.",Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5263280868530273
900,"An employee was repairing a leaking drain pipe under a sink at a restaurant. Water splashed on the employee's leg, causing a bacterial infection.",Unknown,"Infections and infectious diseases, unspecified","Bacterial diseases, unspecified",0.4410991668701172
902,An employee fell to the ground while moving a pallet. The employee was hospitalized with injuries to their left wrist and hip.,Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5227701663970947
905,"A monster truck driver was performing a backflip. The truck did not complete a full rotation and the driver sustained injuries including pain in their chest and right leg, and they were coughing.",Unknown,"Soreness, pain, hurt-nonspecified",Traumatic injuries or exposures  unspecified,0.5275099277496338
911,"An employee was operating a skid loader to dump gravel into a pit. The skid loader was overloaded and tipped into the pit. The cab broke loose and pinned the employee's legs, causing multiple injuries.",Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5420608520507812
917,"An employee was confirming measurements on the fascia/soffits. While dismounting the ladder, he lost balance, caught his foot on the front rail of the ladder, and fell onto metal cutting shears that impaled his right side. He suffered injury to his kidney, liver and colon.",Internal injuries to organs and blood vessels of the trunk,Internal injuries to organs and blood vessels of the trunk,"Puncture wounds, except gunshot wounds",0.5383830070495605
918,"An employee was performing maintenance on an electric breaker panel when an arc flash occurred, burning his face, arms, and hands.",Electrical burns  any degree,Electrical burns  any degree,"Electrical burns, unspecified",0.39537644386291504
920,"An employee was loading shingles onto a customer's roof when they fell approximately 7 feet to the ground below, resulting in an injury to their right elbow that required hospitalization.",Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5418212413787842
923,Employees were working to install a hydraulic cylinder into a press. A forklift was being used to lift the cylinder. The injured employee was guiding the cylinder to a pallet when the straps flipped and the cylinder dropped onto the pallet and the employee's right foot. The employee sustained a foot injury.,Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.532625675201416
927,An employee pushing a copier machine slipped and fell. The employee sustained a spine injury.,Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5260541439056396
941,"An employee was participating in an evening program with a group of adventure campers when he slipped on wet grass and fell backward, hitting the back of his head on the ground. The employee was hospitalized with a brain bleed.",Unknown,Cerebral and other intracranial hemorrh,Cerebral and other intracranial hemorrhages,0.5407545566558838
962,"A truck driver was arranging a pallet.  He stood on the pallet jack to reach the top of the pallet and fell, injuring his ribs and head.  He was hospitalized after the incident.",Unknown,"Soreness, pain, hurt-nonspecified","Intracranial injuries, unspecified",0.52919602394104
965,"An employee was attempting to clear a clog in the sand reclaim auger bin when his left hand was pulled into the rotating screw of the machine, resulting in a partial amputation of the left middle finger at the first knuckle. The auger was not locked out/tagged out at the time.",Amputations,Amputations,Amputations involving bone loss,0.2534909248352051
966,"Two employees were working from a scaffold at a residential home, installing a 12-to-14-foot beam at a height of about 16 feet. The beam slipped and knocked the employees off the scaffold, causing them to land on a concrete slab below. One employee sustained a sprained ankle and multiple broken ribs but was not hospitalized. The other employee was hospitalized for a skull fracture, brain swelling, as well as a fractured right forearm.",Fractures,Fractures,Skull fracture and intracranial injury,0.263153076171875
972,An employee was cleaning a two-axis mixer when her left hand was caught in the paddles and her index and middle fingers were amputated.,Amputations,Amputations,Amputations involving bone loss,0.24237775802612305
975,"An employee was performing roofing operations at a house when he walked over the opening of a skylight that had been covered with insulation and fell through it approximately 8 feet to the ground. He received cuts to his head, possible broken ribs, and a back injury, requiring hospitalization.",Fractures,Fractures,"Soreness, pain, hurt-nonspecified injury",0.2578134536743164
979,"An employee was under a machine's conveyor system trying to clear a jam. When the jam was free, a helper turned the machine back on. His hand was then pulled into the conveyor system, causing soft tissue trauma, swelling, and bruising that required hospitalization.","Swelling, inflammation, irritation-nonspecified injury","Swelling, inflammation, irritation-nonspecified injury","Multiple traumatic injuries and disorders, unspecified",0.5276315212249756
982,"An employee twisted her left leg while walking, suffering a pulled muscle/hematoma that required hospitalization.","Traumatic injuries and disorders, unspecified","Traumatic injuries and disorders, unspecified",Strains,0.4377899169921875
984,"On July 3, 2018, a welder began to feel sick and went home. He was hospitalized the following morning to treat a heat-related illness that affected kidney function.","Effects of heat and light, unspecified","Effects of heat and light, unspecified","Effects of heat and light, n.e.c.",0.4386601448059082
993,An employee was moving equipment into a building and breathed in carbon monoxide from a nearby malfunctioning heater furnace. The employee was hospitalized.,"Poisoning, including poisoning-related asphyxia","Poisoning, including poisoning-related asphyxia","Effects of poison, toxic, or allergenic exposure  unspecified",0.5300679206848145
994,"An employee was manually lifting cases of beer from a rolling cart and stacking them in a storage room. The employee felt ill, experienced chest pain, and then passed out and struck his head.","Intracranial injuries, unspecified","Intracranial injuries, unspecified","Soreness, pain, hurt-nonspecified injury",0.48276519775390625
1001,"On August 3, 2022, an employee started a tractor while standing next to it. The tractor began moving and ran over the employee. The employee's foot was crushed and they also sustained a nearly detached ear.",Crushing injuries,Crushing injuries,"Avulsions, enucleations",0.2516293525695801
1006,"An forest firefighter was performing logging tasks when they slipped and fell. Their hand touched the chainsaw bar, resulting in an injury.",Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5478966236114502
1009,"An employee was struck by a customer's car while walking across the parking lot, suffering lower back, stomach, and head pain that required hospitalization.",Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5321354866027832
1017,An employee was assisting in elevator installation and was hit in the head by a brick that fell from two stories above resulting in a possible concussion.,Concussions,Concussions,"Intracranial injuries, unspecified",0.2564411163330078
1019,"Employee was admitted to the hospital after dropping an iron casting on his foot. Employee sustained no broken bones, but foot is swollen and purple.",Unknown,"Soreness, pain, hurt-nonspecified","Swelling, inflammation, irritation-nonspecified injury",0.5363161563873291
1023,An employee was unloading fuel into a tank at a customer location. He was walking while offloading and talking with another employee when he lost consciousness.  A local bystander attempted CPR. Employee was taken to the hospital.,Concussions,Concussions,"Poisoning, toxic, noxious, or allergenic effect, unspecified",0.2473282814025879
1027,"An employee was doing maintenance work from a ladder. The employee fell from the ladder, landing about 9 feet below and suffering an injury that caused bleeding from the head and the inability to move.",Unknown,Cerebral and other intracranial hemorrh,"Traumatic injuries and disorders, unspecified",0.5412626266479492
1036,"An employee was injured on September 17, 2015, while retrieving a mold for setup of a plastic injection molding machine. The employee was retrieving a mold from a rack system approximately 8 feet tall.  He climbed to the second shelf of the rack system (approximately 4-5 feet) off the floor.  When attempting to descend the rack system he slipped and fell to the floor below.  He landed on his buttocks and back.",Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5372121334075928
1051,"An employee used a forklift to dump the contents from a small dumpster into a larger dumpster when the cardboard got stuck in the small dumpster. When he pulled the cardboard, the lid on the small dumpster closed and pinched his finger, crushing and lacerating his left index fingertip.  The skin flap from the laceration was later removed during surgery to repair his finger.","Cuts, lacerations","Cuts, lacerations",Amputations,0.4078984260559082
1053,"At 10:30 a.m. on February 23, 2019, an employee of Starfire Corporation sustained a laceration of his leg and burn injuries to his back from the premature ignition of a fireworks shell as he was loading the shell into the mortar tube in preparation for a fireworks aerial display.","Multiple traumatic injuries and disorders, unspecified","Multiple traumatic injuries and disorders, unspecified","Heat (thermal) burns, unspecified",0.43501853942871094
1054,An employee was picking up a tool bag when a venomous snake that was under the tool bag bit the employee's left index finger.,Unknown,"Poisoning, toxic, noxious, or","Poisoning, toxic, noxious, or allergenic effect, unspecified",0.5297081470489502
1059,"An employee was operating the flaring machine. While loading/adjusting a part in the machine, the foot control was activated and the employee's fingers were caught in the clamping mechanism. The employee sustained injuries to their left index and middle fingers requiring a skin graft and stitches, and was hospitalized.","Avulsions, enucleations","Avulsions, enucleations","Cuts, lacerations, punctures without injury to internal structures",0.44026613235473633
1064,An employee was disassembling a switch on the extruder machine when an arc flash occurred and burned the employee's face and body.,Electrical burns  any degree,Electrical burns  any degree,"Electrical burns, unspecified",0.376401424407959
1067,"An employee was working at a bailer. She bent down to pick something up. As she straightened, her head struck the bailer door. She suffered a pinched nerve and a bulging disk in the lower back and was hospitalized.",Herniated discs,Herniated discs,"Disc disorders, herniated disc",0.29596900939941406
1070,"While extinguishing a grass fire, an employee came into contact with an energized wire hanging from a utility pole. The employee suffered electrical burns to the back, left arm, and thighs.",Electrical burns  any degree,Electrical burns  any degree,"Electrical burns, unspecified",0.37670207023620605
1078,An employee was painting a balcony when the rail/fence on the balcony broke causing the employee to fall approximately 30 feet and break the right wrist/hand. The employee also had internal injuries.,Fractures,Fractures,"Fractures (except rib, trunk fractures) and internal injuries",0.24444961547851562
1081,"An employee was descending a fixed ladder on a conveyor system. He fell backward off the ladder onto the concrete floor, suffering a right midfoot fracture dislocation and a left intra-articular distal tibia and fibula fracture. He was hospitalized.",Fractures,Fractures,Fractures and dislocations,0.24421930313110352
1090,"An employee was assisting a customer when a bleach container fell out of the customer's cart and ruptured upon contact with the floor. As the employee was calling for cleanup and guarding the spill, she experienced an asthma attack from the bleach vapors, requiring hospitalization.",Unknown,"Other respiratory system symptoms-toxic, noxious,","Poisoning, including poisoning-related asphyxia",0.5287270545959473
1094,An employee was driving when his vehicle hit a fire hydrant. He injured his left knee.,Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.516834020614624
1098,"While checking lines, an employee inhaled a chemical and experienced respiratory distress and tightening of the chest. The employee was hospitalized overnight for possible exposure to a gaseous substance.",Unknown,"Other respiratory system symptoms-toxic, noxious,","Other respiratory system symptoms-toxic, noxious, or allergenic effect",0.5372292995452881
1108,"On Friday, October 30, at approximately 11:20 pm, an employee was working on a lathe.  The employee had baskets of unfinished product to her right and baskets of finished product to her left.  A group of baskets containing finished product, weighing approximately 25 pounds each, fell on to the employee's right knee.  The employee was hospitalized.",Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5309796333312988
1110,An employee was looking into the bottom of a 480-volt electrical cabinet when an arc flash occurred. The employee sustained electrical burns.,Electrical burns  any degree,Electrical burns  any degree,"Electrical burns, unspecified",0.382307767868042
1112,"An employee was climbing air-stair door steps when he fell approximately 5 feet to the ground below, striking his head and shoulder.","Intracranial injuries, unspecified","Intracranial injuries, unspecified","Soreness, pain, hurt-nonspecified injury",0.47009921073913574
1114,"An employee slipped on icy stairs while making a delivery to a house. He fell, suffering an injury to his arm.",Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5210630893707275
1116,"While an employee was operating a rider pallet jack, centrifugal force caused the machine to rotate, catching his left leg between the machine and a rack storage unit. He injured his left foot/ankle and required surgery.",Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5278134346008301
1120,"On March 24, 2018, at about 9:30 p.m., an employee brought his gun into work and was cleaning it when the gun discharged, shooting and fracturing his right femur.",Fractures,Fractures,Gunshot wounds,0.2463393211364746
1122,An employee was climbing a ladder with guard rails to access the rig floor. The ladder twisted to one side causing the employee to fall to the ground. The employee sustained displaced vertebrae in the neck and bruising and soreness.,Fractures,Fractures,Herniated discs,0.24500155448913574
1136,An employee was catching a falling die board on a box printer cutter machine when his right hand became caught in the flexo machine. The employee sustained amputations to his index finger at the first knuckle and the middle fingertip above the second knuckle. He was hospitalized.,Amputations,Amputations,Amputations involving bone loss,0.24745583534240723
1146,"An employee slipped on a bubble of linoleum in the floor and fell, injuring his back.",Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5475015640258789
1147,"An employee was manually loading tools into the back of a parked work truck. A second vehicle backed into him, its bumper crushing his left leg against the parked truck's trailer hitch. He suffered a crushed tibia.",Crushing injuries,Crushing injuries,Fractures,0.24591994285583496
1157,"On or about May 31, 2016, two employees were crossing the road in a golf cart when they were struck by a van in oncoming traffic. Both employees were admitted to the hospital.","Traumatic injuries and disorders, unspecified","Traumatic injuries and disorders, unspecified","Fractures and other injuries, n.e.c.",0.432204008102417
1172,"An employee was struck by the raised fork of a forklift, losing an eye.",Unknown,"Soreness, pain, hurt-nonspecified","Avulsions, enucleations",0.519444465637207
1175,"During a training exercise, an employee was making an adjustment on a mobile crane's deck when they lost balance and fell 55 inches to the ground below. The employee sustained fractures to the pelvis and ribs, and a punctured lung.",Internal injuries to organs and blood vessels of the trunk,Internal injuries to organs and blood vessels of the trunk,"Fractures and other injuries, n.e.c.",0.5175347328186035
1182,A temporary employee was using a weed eater when he tripped over it and fell. He suffered back injuries.,Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.546100378036499
1183,An employee was reaching to grab a roll of plastic cover that the wind was blowing away when the employee's finger was smashed between the roll and the mandrel.,Unknown,"Soreness, pain, hurt-nonspecified",Crushing injuries,0.5315568447113037
1190,"An employee was unloading cargo from an aircraft when a container of chemical ripped open. The employee was exposed to the chemical and suffered an asthma attack, requiring hospitalization.",Unknown,"Other respiratory system symptoms-toxic, noxious,","Other respiratory system symptoms-toxic, noxious, or allergenic effect",0.5284385681152344
1197,An employee was climbing down from a roof on a ladder. The employee fell from the ladder and suffered an injury to the left ankle.,Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5398883819580078
1201,"An employee was using a utility knife to open a shower head in plastic packaging when the knife struck his right torso, resulting in a laceration to his liver.","Cuts, lacerations","Cuts, lacerations",Internal injuries to organs and blood vessels of the trunk,0.38391566276550293
1202,"An employee was standing/squatting about 2 feet from a rake sprocket, preparing to take pictures of the equipment. A roller chain whipped out and struck the employee's right hand, amputating the little finger, lacerating and fracturing other fingers, and fracturing the right radius.",Amputations,Amputations,Amputations involving bone loss,0.24689126014709473
1205,An employee was cutting meat with a handsaw and suffered a fingertip amputation.,Amputations,Amputations,"Amputations, avulsions, enucleations  unspecified",0.24210500717163086
1213,"At about 5:45 p.m. on June 25, 2018, an employee's hand was caught in the nip point of two press rollers and injured. The employee was using a tool to remove paper from the rollers and his hand was pulled in while the rollers were coasting to a stop. He suffered fractures and degloving.",Fractures,Fractures,"Avulsions, enucleations",0.25626540184020996
1220,An employee was shocked in their upper torso and sustained burns to their chest and arms.,Electrical burns  any degree,Electrical burns  any degree,"Electrical burns, unspecified",0.38381242752075195
1224,"An employee was standing on the ground using an overhead crane to move small light beams from a conveyor to a 
staging area when the stack of beams became unstable and started to fall over. As he attempted to get out of the way of the falling beams, he fell to the ground, dislocating/fracturing his left elbow. He was hospitalized and had surgery.",Fractures,Fractures,Fractures and dislocations,0.24679899215698242
1226,"On February 15, 2019, an employee was using a rolling ladder to retrieve a chair from the top shelf in a warehouse area. He fell while descending the ladder, first landing on the box containing the chair (where he broke three ribs), then landing on the concrete floor (where he struck his head and suffered a concussion). He was hospitalized.",Unknown,Fractures (except skull fractures) and conc,Fractures (except skull fractures) and concussions,0.5285751819610596
1228,"An employee was standing on a trailer to remove the key from the ignition of a boring machine. He lost his footing and fell 39 inches to the ground, landing on his left side and injuring his hip.",Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5342986583709717
1243,An employee was nailing framing above his head at a residential property when the nail gun fired a nail into his head. He was hospitalized and had brain surgery.,"Intracranial injuries, unspecified","Intracranial injuries, unspecified","Puncture wounds, except gunshot wounds",0.47881460189819336
1246,"An employee was zoning merchandise in a store. As she stood up from a squatting position, she slipped and fell, suffering an injury to the left hip.",Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.52699875831604
1251,An employee injured a leg while climbing a vault's fixed ladder.,Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5245952606201172
1262,"While attempting to restrain a combative patient, an employee passed out due to physical exertion.","Effects of heat and light, unspecified","Effects of heat and light, unspecified",Loss of consciousness-not heat related,0.42525196075439453
1275,An employee was feeding stainless steel (2 x 6) sheet metal into a shear machine inside the warehouse. The pressure plate on the shear machine crushed the employee's right index fingertip. The employee sustained an amputation of the fingertip pad.,Amputations,Amputations,"Avulsions, enucleations without bone loss",0.2568526268005371
1279,"An employee was working on a mezzanine, assembling boundaries for volleyball courts. While picking up anchors, the employee fell approximately 9 feet to the loading area below, injuring both ankles and one heel. The employee was hospitalized.",Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5231382846832275
1283,"An employee was using a shovel to clear the conveyor. The shovel got caught in the scraper, which pulled both the shovel and employee's hand into it.","Traumatic injuries and disorders, unspecified","Traumatic injuries and disorders, unspecified","Soreness, pain, hurt-nonspecified injury",0.43080997467041016
1288,An employee caught her foot in a pallet and twisted her back resulting in a back hernia that required surgery.,Hernias due to traumatic incidents,Hernias due to traumatic incidents,"Soreness, pain, hurt-nonspecified injury",0.42432188987731934
1289,"An employee was offloading asphalt from a truck to a tank. As the system was pressurized, hot asphalt struck the employee in the face and chest. The employee suffered burns to the face and chest, as well as a broken sternum and ribs. The employee was hospitalized.",Fractures,Fractures,Fractures and burns,0.24850249290466309
1291,An employee was walking down a hospital hallway carrying a bundle of linens when they received an insect bite.,Unknown,"Other respiratory system symptoms-toxic, noxious,","Poisoning, toxic, noxious, or allergenic effect, unspecified",0.5148224830627441
1293,"The employee was watching a vacuum truck.  For shade the employee sat underneath a gangway.  A tanker vessel traveled by where the barge was stationed.  The waves rocked the barge allowing the gangway to fall on the employee.  The employee's entire right side, upper torso, back and pelvis sustained injuries.",Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5248045921325684
1296,"An employee was checking the belts on a blower machine. After powering the machine down, the employee began to manually rotate the belt to look at the motor. His fingers became caught between the motor pulley and the belt resulting in the amputation of two fingertips and the loss of a fingernail from a third finger.",Amputations,Amputations,"Amputations, avulsions, enucleations  unspecified",0.2494809627532959
1298,"An employee severely injured his right-hand pinky finger while changing brakes on a truck tractor.  The tool used to hold tension on the brake components slipped, and the components crushed the finger.",Crushing injuries,Crushing injuries,Amputations,0.2459261417388916
1310,An employee was standing near a low-pressure separator. A flash fire in the separator caused a hose to become detached. The hose struck the employee in the head. Fire was coming out of the hose when it became detached and the employee was burned on the head as well. The employee was hospitalized for a head injury and burns.,"Multiple traumatic injuries and disorders, unspecified","Multiple traumatic injuries and disorders, unspecified","Burns and other injuries, n.e.c.",0.4359893798828125
1315,"A crew was tasked with pulling a guy wire down and putting a jumper back online to re-energize a single-phase tap. While the tap was being energized, an employee suffered electrical burns to both hands.",Electrical burns  any degree,Electrical burns  any degree,"Electrical burns, unspecified",0.38530397415161133
1327,"A crane placed the back end of a scrap box on a transfer buggy, then began to lower the box in order to dump out the piece of scrap it contained. The entire box came off the transfer buggy and struck an employee in the legs as he stood between the box and a scrap chute gate. Both of the employee's legs were injured and he was hospitalized.",Unknown,"Soreness, pain, hurt-nonspecified",Traumatic injuries or exposures  unspecified,0.5287699699401855
1328,"An employee was loading a pig into a pig launcher and closing the end hatch on a vertical pipe. The hinged pig launcher hatch began to fall and the employee attempted to catch it with his right hand, which was crushed between the pipe flange and hatch. He suffered soft tissue damage to his right middle and ring fingers, requiring hospitalization.",Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5265498161315918
1337,"On or about February 17, 2015, an employee slipped and fell in the employee parking lot injuring her hip.",Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5374760627746582
1338,"An employee had been sorting laundry, work that involved lifting bags weighing no more than 50 pounds. As he was sorting through a laundry bag, he lifted the bag, turned his head to the left, and felt pain in his chest.",Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5373396873474121
1345,"An employee was loading/unloading a refrigerated truck when his hand was caught in one of the panels of the truck's sliding door as it was being closed. His fingertip was pinched, removing his fingernail and the surrounding skin/flesh. He was hospitalized.","Avulsions, enucleations","Avulsions, enucleations",Amputations,0.43026041984558105
1349,"An employee was observing a pipe liner as it was being extended to the stationary steel pipe in the ground. The pipe liner was slightly offline, and the employee tried to manually guide it in place right as it was making contact with the pipe. The liner jerked up as he was leaning over it and it hit him in the chin with force. He suffered a chin laceration requiring 5 stitches and was knocked unconscious. Employee was hospitalized overnight.","Cuts, lacerations","Cuts, lacerations","Multiple traumatic injuries and disorders, n.e.c.",0.3902125358581543
1351,An employee was lifting and carrying a 30-pound object when he felt a pain in his stomach and suffered a hernia.,Hernias due to traumatic incidents,Hernias due to traumatic incidents,Hernias,0.42114973068237305
1368,"An employee missed a step while exiting his truck, injuring his leg and pelvis.",Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5290341377258301
1369,"An employee was walking down an unfinished stairway to get to the bottom floor. The employee approached the missing stairs and fell 5-8 feet, landing on his feet. The employee sustained a fracture to the top of the left foot and a compressed disc of the lower back.",Unknown,Fractures (except skull fractures) and conc,"Fractures and other injuries, n.e.c.",0.5443651676177979
1371,"An employee working as a bus monitor stood up to aid a student. When the bus hit a bump in the road, the employee fell and hit their head and the left side of their body. The employee was hospitalized for a stroke and brain bleeding.",Unknown,Cerebral and other intracranial hemorrh,"Multiple intracranial injuries, n.e.c.",0.5190351009368896
1373,"An employee was using a chisel, punch, and hammer to remove rivets from the frame of a train tender when the chisel flew loose and struck the employee's left eye, requiring surgery.",Unknown,"Soreness, pain, hurt-nonspecified","Avulsions, enucleations",0.5219109058380127
1380,"On August 30, 2016, around 11:30 a.m., an employee went up in an articulating lift to conduct painting activities on a building. He contacted power lines and fell into the basket. The employee was hospitalized for burns on his right arm between his elbow and shoulder.",Electrical burns  any degree,Electrical burns  any degree,"Electrical burns, unspecified",0.39710378646850586
