,Text,Predicted Label,LLM Response,True Label,Prediction Time
1212,An employee was pulling tape through an underground PVC electrical conduit to measure the conduit length. The tape contacted some moisture that created an arc flash when it came in contact with the energized switchgear. The employee suffered second degree burns on both arms. Proper PPE was not worn at the time of the incident.,Second degree chemical burns and corrosions,Second degree,Second degree electrical burns,0.1551504135131836
1213,An employee had just finished using a shear press when he began to feel ill. He was hospitalized for heat exhaustion.,"Heat exhaustion, fatigue",Heat exhaustion,"Heat exhaustion, prostration",0.14916300773620605
1221,An employee was preparing to pick up a load when the employee lost consciousness from exposure to excessive heat.,"Effects of heat and light, n.e.c.",Effects of,Heat syncope,0.14892101287841797
1223,An employee's finger was bitten by a venomous snake while attempting to search for a welding pipe. The employee was hospitalized.,"Poisoning, including poisoning-related asphyxia",Poison,"Poisoning, toxic, noxious, or allergenic effect, unspecified",0.1500236988067627
1231,An employee was installing a hydraulic cylinder onto a dump truck/bed when the employee's right thumb was pinched and lacerated between the hydraulic cylinder and the truck bed.,Cuts and abrasions or bruises,Cuts,"Cuts, lacerations",0.15120959281921387
1237,"An employee was showing fire department first responders the entrance to a building when the building exploded. The propane explosion injured the employee's head and leg, also causing second- and third-degree burns on 85% of the employee's body. The employee was hospitalized.",Third or fourth degree electrical burns,Third or,Third or fourth degree heat (thermal) burns,0.15566682815551758
1239,"An employee was crossing the street while a crew was paving a section of road.  He was within the work zone when he was struck by another passing car that was in the wrong temporary lane of traffic. He flew over the car and landed on the ground behind it. He was hospitalized with a broken ankle, two fractured/chipped vertebrae, minor cuts to his head, loss of skin from the back of one hand, and a small brain bleed.",Fractures,Fract,"Fractures and other injuries, n.e.c.",0.15763139724731445
1241,"An employee was standing approximately 10 feet off to the side of a hydraulic power unit. When the hydraulic power unit was started, a metal valve inside a hose connector detached from the end of a hydraulic line and struck the employee, puncturing his abdomen.","Puncture wounds, except gunshot wounds",Puncture,"Cuts, lacerations, punctures without injury to internal structures",0.1538100242614746
1242,An employee was operating a forklift and reached to push a metal block. Their hand became caught between the forklift and the metal block and was cut.,Cuts and abrasions or bruises,Cuts,"Cuts, lacerations",0.1497666835784912
1248,"An employee was under a recently planted oak tree when the wind caused it to fall. The employee was struck and trapped beneath the tree, suffering multiple fractures and paralysis.",Fractures,Fract,"Fractures and other injuries, n.e.c.",0.15342998504638672
1249,"The employee was assisting to load parts onto a sorting table. An attachment to the forklift tub is filled with parts that are dumped on the sorting table. The forklift operator had just rolled over half a tub onto the sorting table. When the employee was removing a rollover bar from the bin, it broke free and came out of the bin. The tub shifted on the forklift forks and fell over landing on the employee's shoulder, ribs and hip area. The employee sustained three broken ribs and a lumbar hernia.",Fractures,Fract,"Fractures and other injuries, n.e.c.",0.18265247344970703
1250,"An employee was working on a potato piler. The employee's left hand came into contact with a live electrical line, and the employee suffered a third-degree burn.",Third or fourth degree electrical burns,Third or,Electrical burns  any degree,0.15170788764953613
1251,"An employee was clearing plastic from the former when the platens closed on their left hand and arm, resulting in crushing injuries.",Crushing injuries,Crushing,Nonfatal 'crushing' injuries,0.1645803451538086
1254,"An employee was removing bailing wire from the floor. As they bent down to pick up the wire, a strand of bailing wire that was sticking up from the floor went under his safety glasses and struck his eye.","Soreness, pain, hurt-nonspecified injury",Sore,Traumatic injuries or exposures  unspecified,0.17138433456420898
1266,"On April 7, 2015, an employee sustained a leg injury that required surgery after being struck by a wheelabrator rack while moving the equipment with an overhead crane.  The load shifted during movement, causing the rack to fall over and crush the employee's leg.",Crushing injuries,Crushing,"Soreness, pain, hurt-nonspecified injury",0.16824984550476074
1272,"An employee was using a band saw to cut meat when the moving blade lacerated his right index and middle fingers, requiring hospitalization.",Cuts and abrasions or bruises,Cuts,"Cuts, lacerations",0.1481342315673828
1274,An employee was operating a forklift with a hopper attached. The chain that holds the hopper in place was stuck between the forklift prongs. The employee was working to free the chain when the forklift forks fell on their left forearm causing a severe laceration.,Cuts and abrasions or bruises,Cuts,"Cuts, lacerations",0.15532755851745605
1279,An employee was performing shipping activities in a warehouse when they exhibited symptoms of heat-related illness. The employee was hospitalized.,"Effects of heat and light, n.e.c.",Effects of,"Effects of heat and light, unspecified",0.14809155464172363
1282,"An employee was removing an exit sign, received a shock and fell from the ladder. The employee was hospitalized for a left arm injury and a cardiac injury.","Electrocutions, electric shocks",Electroc,"Soreness, pain, hurt-nonspecified injury",0.15073561668395996
1284,"An employee developed heat stress after processing donations in a hot, humid warehouse. The employee was hospitalized.","Effects of heat and light, n.e.c.",Effects of,"Effects of heat and light, unspecified",0.14974546432495117
1290,An employee was hospitalized for heat related illness.,"Effects of heat and light, n.e.c.",Effects of,"Effects of heat and light, unspecified",0.16158604621887207
1295,"An employee was helping to restrain a combative patient. While the employee was restraining one of the patient's arms, the patient thrashed about on the bed and attempted to sit up. The employee was pulled forward onto the handle of the bed and sustained a contusion to the left upper chest. The employee then had cardiac dysrhythmia and a near syncopal event.",Myocardial infarction (heart attack),Myocard,"Bruises, contusions",0.15845012664794922
1296,An employee was operating a standup clamp powered industrial truck (PIT) when he was caught between a concrete bollard and the PIT. He was hospitalized with a crushed ankle.,Crushing injuries,Crushing,Fractures,0.15225505828857422
1301,"An employee was unloading doors from a truck when wood molding and building materials fell off the truck and struck his face, causing cuts and lacerations to the face and head. He was hospitalized.",Cuts and abrasions or bruises,Cuts,"Cuts, lacerations",0.15403246879577637
1318,"On November 18, 2022, at 2:00 PM, an employee was working in the garden center when she was bitten by a spider. The employee was hospitalized.","Poisoning, including poisoning-related asphyxia",Poison,"Poisoning, toxic, noxious, or allergenic effect, unspecified",0.16742897033691406
1319,"A driver was doing maintenance on the gladhand connections on the front of a tank trailer. While climbing up to the catwalk area with a tire thumper and a razorblade knife (to rough up the rubber grommet to create a better seal), he fell. He landed on both feet on the fuel tank steps behind the cab. The tire thumper drove the pocketknife into his left little finger, causing a laceration near the first knuckle.",Cuts and abrasions or bruises,Cuts,"Cuts, lacerations",0.1577770709991455
1322,"On June 14, 2024, an employee was covering and uncovering railcar containers with tarps in a concrete yard and began to suffer body cramps at 3:30 PM. The employee was hospitalized the next day for dehydration.","Effects of heat and light, n.e.c.",Effects of,"Heat exhaustion, fatigue",0.15632057189941406
1327,"An employee dismounted a forklift and the forklift continued to move. As he reached for the parking brake, his leg got caught in the right rear tire and was lacerated. The employee was hospitalized.",Cuts and abrasions or bruises,Cuts,"Cuts, lacerations",0.1664435863494873
1335,An employee fell from a fixed ladder onto a concrete floor while retrieving product from a loft and suffered a fractured skull with neck and back injuries.,Fractures,Fract,"Fractures and other injuries, n.e.c.",0.15201091766357422
1341,An employee was reviewing site plans at the tailgate of a truck when a reversing forklift struck the employee. They were hospitalized for soft tissue damage.,"Soreness, pain, hurt-nonspecified injury",Sore,"Traumatic injuries and disorders, unspecified",0.150223970413208
1344,"An employee became dizzy while walking around an elevator. The employee was hospitalized, having suffered a chemical exposure likely caused by leaking hydraulic fluid.","Poisoning, including poisoning-related asphyxia",Poison,"Poisoning, toxic, noxious, or allergenic effect, unspecified",0.14766168594360352
1358,"On September 7, 2022, at approximately 11:34 a.m., a truck driver was untarping a load for delivery when he tripped on a chain and fell from the flatbed to the ground. The employee was hospitalized with a fractured and dislocated elbow.",Fractures,Fract,Fractures and dislocations,0.15787124633789062
1365,An employee sustained second degree thermal burns to his feet from hot water while cleaning equipment in the facility.,Second degree chemical burns and corrosions,Second degree,Second degree heat (thermal) burns,0.160628080368042
1369,"An employee was in a loading dock, staging and sorting auto parts. He slipped or tripped on tailgate liners that had fallen to the concrete floor, striking his head against the floor.",Intracranial injuries and injuries to internal organs,Intr,"Intracranial injuries, unspecified",0.16600608825683594
1372,"An employee was performing maintenance on a steam valve when he was sprayed by the steam, receiving first and second degree burns on the arms and chest.",Second degree chemical burns and corrosions,Second degree,Second degree heat (thermal) burns,0.14907574653625488
1380,"A security guard was trying to bring an unruly customer out of a restaurant when the customer hit the security guard with a glass, causing a facial laceration that required surgery.",Cuts and abrasions or bruises,Cuts,"Cuts, lacerations",0.15646696090698242
1382,"On October 18, 2017, at approximately 9:55 a.m., an employee was working on a planned outage and ascending a white pine tree scheduled to be removed. He was in the tree at a height of approximately 59 feet when he inadvertently unhooked the wrong safety strap and fell 68 feet to the sloped ground below. He suffered a partial lung collapse, four fractured ribs, a small cut to the right eyelid, and a hairline fracture to the left leg.",Fractures,Fract,Internal injuries to organs and blood vessels of the trunk,0.19338274002075195
1386,"An employee was preparing parts for treating in a salt bath when molten salt was propelled from the salt pot, causing second and third degree burns to the employee's hands and abdomen.",Third or fourth degree electrical burns,Third or,Third or fourth degree heat (thermal) burns,0.15197181701660156
1390,An employee was operating equipment that stacks used bun trays and started to have cramps. The employee was hospitalized for heat stress.,"Effects of heat and light, n.e.c.",Effects of,"Effects of heat and light, unspecified",0.15285396575927734
1394,"An employee fell down one to two carpeted steps in the chapel and suffered a brain bleed, a left shoulder fracture and a black left eye. The employee was hospitalized.",Fractures,Fract,Cerebral and other intracranial hemorrhages,0.15140819549560547
1395,An employee was feeding stainless steel (2 x 6) sheet metal into a shear machine inside the warehouse. The pressure plate on the shear machine crushed the employee's right index fingertip. The employee sustained an amputation of the fingertip pad.,Amputations,Amput,"Avulsions, enucleations without bone loss",0.15648341178894043
1397,"An employee was under a crane in his truck. The crane picked up the reefer container the employee's truck was hauling. The container was still locked onto the employee's truck, which was lifted about 1 foot off the ground with the employee inside. He was hospitalized.","Traumatic injuries and disorders, n.e.c.",Traumatic,"Traumatic injuries and disorders, unspecified",0.15732955932617188
1402,An employee was retrieving a product off a shelf when they lost their balance and fell backward off a step stool. They struck the floor and suffered a head and shoulder injury.,"Soreness, pain, hurt-nonspecified injury",Sore,Traumatic injuries or exposures  unspecified,0.15076971054077148
1404,An employee was run over by a backing backhoe resulting in fractures and internal injuries.,Fractures,Fract,"Traumatic injuries and disorders, unspecified",0.15201425552368164
1410,"An employee was stepping over a pallet of material on a manual pallet jack when his foot went through a box, causing him to fall. His left ankle was fractured and his right ankle was fractured and dislocated.",Fractures,Fract,Fractures and dislocations,0.15639567375183105
1414,"An employee tripped while stepping out of his vehicle, fell to the sidewalk, and suffered lacerations to his face and nose.",Cuts and abrasions or bruises,Cuts,"Cuts, lacerations",0.15175747871398926
1415,"An employee was cleaning a saw when it grabbed his sleeve and pulled his left hand into the spinning blade, cutting it. The blade was guarded at the time.",Cuts and abrasions or bruises,Cuts,"Cuts, lacerations",0.1532154083251953
1421,"On October 16, 2019, an employee was operating a shape pad machine. The pads were sticking to the bottom roller and under the felt lubrication bar. The employee adjusted the bottom vacuum unit while knocking pads off the bottom roller. The top rollers caught the employee's right index finger, crushing it. The employee underwent surgery that included removing a piece of bone.",Amputations,Amput,Crushing injuries,0.15846896171569824
1422,"An employee was working in an isolated, de-energized section of a switch gear. The metal wall on one side of the section made contact with an energized terminal. In the resulting arc flash, the employee suffered burns to the upper back and neck.",Electrical burns  any degree,Electrical,"Electrical burns, unspecified",0.15706419944763184
1424,"An employee was assisting with a rack repair in a warehouse. A weld broke on an upper crossbar, causing it to fall down and lacerate the employee's head and face.",Cuts and abrasions or bruises,Cuts,"Cuts, lacerations",0.1547384262084961
1435,The injured employee fell from a 10-foot step ladder that was being shaken by another employee. The employee landed on the concrete floor and suffered shoulder and head injuries.,"Soreness, pain, hurt-nonspecified injury",Sore,Traumatic injuries or exposures  unspecified,0.1516885757446289
1436,An employee was putting bags of fibers into a truck's rotating concrete mixer drum. The employee was retrieving a bag that fell under the drum when the drum caught her coat and crushed her right arm.,Crushing injuries,Crushing,Nonfatal 'crushing' injuries,0.15361237525939941
1440,An employee experienced a testicular torsion while climbing onto a forklift.,Unknown,Testicular,Internal injuries to organs and blood vessels of the trunk,0.15309929847717285
1449,"An employee was removing a block of wood from a hydraulic table cart when the platform came down on his left middle finger, catching it against the cart and resulting in a fingertip amputation.",Amputations,Amput,"Amputations, avulsions, enucleations  unspecified",0.15378999710083008
1450,An employee was directing traffic in a work zone when he was struck by a car. He was hospitalized with a head injury.,Intracranial injuries and injuries to internal organs,Intr,"Intracranial injuries, unspecified",0.14926528930664062
1463,An employee experienced a heat related illness after handling filing cabinets on an overhead conveyor of the paint line. The employee was hospitalized.,"Effects of heat and light, n.e.c.",Effects of,"Effects of heat and light, unspecified",0.1525404453277588
1464,"On January 22, 2019, an employee fell from the top of a heating oil truck, breaking several ribs and suffering a concussion.",Fractures,Fract,Fractures (except skull fractures) and concussions,0.15141654014587402
1483,"An employee had connected a flux car for unloading. The previous car that unloaded into this line had oil with some residual water. When the flux (a tar-like substance) made contact with the water, it expanded and contacted the employee as he exited the railcar, causing first and second degree thermal burns.",Second degree chemical burns and corrosions,Second degree,Second degree heat (thermal) burns,0.1560211181640625
1486,"An employee had an allergic reaction to an influenza vaccination, suffering numbness and tingling in the fingers and lips, as well as partial paralysis.",Unknown,Paralysis,Other or unspecified allergic reactions,0.15073347091674805
1489,An employee was hospitalized from injuries received after slipping and falling down a flight of stairs on 4/29/2016.,"Traumatic injuries and disorders, n.e.c.",Traumatic,"Traumatic injuries and disorders, unspecified",0.15323996543884277
1499,"An employee was outside doing maintenance tasks when he suddenly experienced symptoms compatible with heat-related illness (increased heart rate, profuse sweating, feeling of lightheadedness, and tingling in arms).","Effects of heat and light, n.e.c.",Effects of,"Effects of heat and light, unspecified",0.15061187744140625
1504,"An employee was cutting grass with a 52"" stand-on mower. While cutting on a side hill and moving around a pole, the mower started to go downhill. The employee dismounted the mower, and the blade caught and severely lacerated his right foot.",Cuts and abrasions or bruises,Cuts,"Cuts, lacerations",0.1560375690460205
1506,An employee was assisting a co-worker in moving a shelf when the employee fell from a height greater than 4 feet and landed on a scanner.,"Traumatic injuries and disorders, n.e.c.",Traumatic,"Traumatic injuries and disorders, unspecified",0.15053725242614746
1509,"An employee was preforming daily maintenance on an asphalt crusher when he lost his balance and fell approximately 8 feet to the ground, hitting his head. He was hospitalized.",Intracranial injuries and injuries to internal organs,Intr,"Intracranial injuries, unspecified",0.15366482734680176
1516,"An employee was disconnecting a rototiller from a mobile crane. While attaching the come along, the crane rolled back and crushed the employee's hand. The employee sustained a severe laceration to the thumb.",Cuts and abrasions or bruises,Cuts,"Cuts, lacerations",0.15469670295715332
1518,"On January 23, 2015, an employee climbed onto his truck trailer and fell to the ground.","Traumatic injuries and disorders, n.e.c.",Traumatic,"Traumatic injuries and disorders, unspecified",0.15375041961669922
1521,"Am employee was using a grinding wheel to repair a mini-excavator when the grinding wheel became caught, kicked back, and struck his thigh, lacerating it in two places.",Cuts and abrasions or bruises,Cuts,"Cuts, lacerations",0.15477323532104492
1527,An employee was mixing mortar when he had trouble breathing. He was hospitalized for a possible allergic reaction.,"Other respiratory system symptoms-toxic, noxious, or allergenic effect",Other respiratory,"Poisoning, toxic, noxious, or allergenic effect, unspecified",0.1522846221923828
1528,An employee was using a leaf blower when the rotor cut her left index finger. She was hospitalized.,Cuts and abrasions or bruises,Cuts,"Cuts, lacerations",0.14963316917419434
1529,An employee was trimming trees and suffered a heat related illness.,"Effects of heat and light, n.e.c.",Effects of,"Effects of heat and light, unspecified",0.14945578575134277
1531,"An employee opened a container with dichloroacetyl chloride residue, which is acidic. When the container was opened, tank pressure was released and some product discharged onto the employee. The product got on his back, the side of his body, and his face. He suffered first degree burns and irritation to the body and face, and was hospitalized for redness/irritation to his eyes. Safety glasses were worn at the time.",Second degree chemical burns and corrosions,Second degree,"Swelling, inflammation, irritation-nonspecified injury",0.16161298751831055
1550,"An employee's left hand got caught in the rollers on the corn flaker of a feed mill, resulting in an amputation of the hand.",Amputations,Amput,Amputations involving bone loss,0.15057587623596191
1551,An employee was reaching to grab a roll of plastic cover that the wind was blowing away when the employee's finger was smashed between the roll and the mandrel.,Amputations,Amput,Crushing injuries,0.15007567405700684
1558,"An employee tripped and fell while stepping off of a palletizer, resulting in a dislocated right shoulder with fracture.",Fractures,Fract,Fractures and dislocations,0.15155720710754395
1559,Two employees were conducting a pre-job assessment. When the employees opened an electrical box an arc flash occurred burning both employees on the face.,Electrical burns  any degree,Electrical,"Electrical burns, unspecified",0.1555333137512207
1561,"An employee entered the subfloor to survey the area before submitting a plan for repair. There is a submersible pump and an electrical outlet for the pump to plug into under the subfloor. The employee touched an electrical source and sustained an electrical shock. The employee sustained a burn injury, internal damage, and was rendered unconscious. The employee was hospitalized.",Electrical burns  any degree,Electrical,"Electrical burns, unspecified",0.16165518760681152
1563,"An employee was standing on a saw cab platform when the saw blade broke, flew in the air, and struck/lacerated the employee on the right side of the face, requiring hospitalization.",Cuts and abrasions or bruises,Cuts,"Cuts, lacerations",0.15406107902526855
1571,An employee fell off a ladder after getting shocked.,"Traumatic injuries and disorders, n.e.c.",Traumatic,"Traumatic injuries and disorders, unspecified",0.15314149856567383
1573,"An employee was re-working parts while operating a 250-ton press on the pass line when the machine actuated and their right hand was crushed. The employee sustained amputations to their middle and ring fingers, as well as fractures to their right arm and hand.",Amputations,Amput,"Amputations, avulsions, enucleations  unspecified",0.1565549373626709
1574,An employee was assembling a metal part to a frame when the sheet metal dislodged and cut a tendon above the cut-resistance glove on his arm.,Cuts and abrasions or bruises,Cuts,"Cuts, lacerations",0.14992332458496094
1581,An employee was replacing a gear box and was bitten on his wrist and forearm by a black widow spider.,"Poisoning, including poisoning-related asphyxia",Poison,"Poisoning, toxic, noxious, or allergenic effect, unspecified",0.1503291130065918
1597,"On July 24, 2017, an employee suffered an allergic reaction to a chemical solution while being fit-tested for a respirator, requiring overnight hospitalization.","Poisoning, including poisoning-related asphyxia",Poison,Other or unspecified allergic reactions,0.15109992027282715
1601,"While using a tool to unclog a shredding machine, an employee was caught by the machine's moving parts, suffering lacerations to the right index and middle fingers.",Cuts and abrasions or bruises,Cuts,"Cuts, lacerations",0.15006709098815918
1607,"The employee was opening the machine shop for the day and turned on the lights when an individual attacked them using an aluminum bar. The employee was knocked unconscious and sustained an eye socket fracture, a collarbone fracture, and a head laceration.",Fractures,Fract,"Fractures and other injuries, unspecified",0.15841054916381836
1612,"An employee was troubleshooting a drive belt on a mail processing machine. When the employee tried to cycle the machine by hand, it started up. The employee's left hand came into contact with the belt, which pulled the employee's fingers into the belt and pulley. The employee suffered an amputation to the left little fingertip (diagonally across the nail), as well as lacerations to three other fingers that required stitches.",Amputations,Amput,"Amputations, avulsions, enucleations  unspecified",0.1616501808166504
1614,"An employee was using a grinder to cut angle iron. The grinder hit a blemish in the iron, dislodged, and cut the employee's left forearm. The employee was hospitalized, requiring ligament repair surgery.",Cuts and abrasions or bruises,Cuts,"Cuts, lacerations",0.1546168327331543
1622,"An employee was changing a transformer. When removing wiring, an arc flash occurred and the employee was burned on their right arm from their elbow down to their hand.",Electrical burns  any degree,Electrical,"Electrical burns, unspecified",0.15156865119934082
1626,"A maintenance employee was walking into the maintenance shop. He tripped while entering the shop and reached out to break his fall, striking his right hand on an axe which was stored near the door. His right ring finger and palm were cut on the axe blade.",Cuts and abrasions or bruises,Cuts,"Cuts, lacerations",0.16759133338928223
1631,Employee's left thumb and finger were injured while using a router.,Amputations,Amput,"Soreness, pain, hurt-nonspecified injury",0.15319228172302246
1632,"On June 2, 2024, at 12:40 PM, an employee was bending brackets using a brake press when his fingertip was caught between the bracket and the wall of the machine. The employee sustained a fingertip amputation. The machine was not guarded at the time.",Amputations,Amput,"Amputations, avulsions, enucleations  unspecified",0.15597319602966309
1637,An employee was walking on the roof and fell 8 feet to the ground. His head struck the ground and he sustained injuries requiring hospitalization.,Intracranial injuries and injuries to internal organs,Intr,"Intracranial injuries, unspecified",0.15477752685546875
1638,"An employee was using a table saw when it deeply lacerated the employee's left forearm, requiring surgery.",Cuts and abrasions or bruises,Cuts,"Cuts, lacerations",0.16863036155700684
1643,An employee was cutting straps off of outbound packages with a box cutter when he lacerated his right forearm. He was hospitalized.,Cuts and abrasions or bruises,Cuts,"Cuts, lacerations",0.15401530265808105
1644,An employee walked into a storage closet and fell into an uncovered crawl space. The light was off at the time.,"Traumatic injuries and disorders, n.e.c.",Traumatic,"Traumatic injuries and disorders, unspecified",0.15024662017822266
1647,An employee was clearing an opening on a machine when the blade caused an avulsion of her right middle fingertip.,Amputations,Amput,"Avulsions, enucleations",0.1480562686920166
1655,An employee sustained a laceration to the right hand while cleaning a conveyor belt.,Cuts and abrasions or bruises,Cuts,"Cuts, lacerations, punctures without injury to internal structures",0.1563889980316162
1656,"Two employees were in a trailer. A lit cigarette ignited gas that had leaked from a propane tank in the trailer, causing an explosion. Both employees suffered second-and third- degree burns to the hands, arms, and face.",Third or fourth degree electrical burns,Third or,Third or fourth degree heat (thermal) burns,0.15919947624206543
1657,"An employee was unhooking a trailer from the truck and was pulling the 5th wheel pin to drop the trailer. The trailer was on a slight incline and when he pulled the pin, the trailer slid and dropped catching his right hand and causing lacerations.",Cuts and abrasions or bruises,Cuts,"Cuts, lacerations",0.15922284126281738
1661,An employee was putting a board under the wheel of a boom lift to help get it out of the mud. The wheel ran over the employee's foot; they were hospitalized with crushed toes.,Crushing injuries,Crushing,Nonfatal 'crushing' injuries,0.15037178993225098
1665,"An employee was climbing a ladder to apply a belt dressing on a moving head pulley. Their arm became caught in the pulley, resulting in a laceration that required stitches.",Cuts and abrasions or bruises,Cuts,"Cuts, lacerations",0.14989733695983887
1667,"An employee was attacked by a dog during a home health visit, suffering lacerations to the face, arm, and leg.",Cuts and abrasions or bruises,Cuts,"Cuts, lacerations",0.1489872932434082
1678,"The employee attempted to throw a urinal up and into the dumpster. The urinal struck the top, broke, and fell back striking and lacerating the employee's right forearm.",Cuts and abrasions or bruises,Cuts,"Cuts, lacerations",0.15076422691345215
1679,An employee was on a dock loading aircraft parts into a courier truck. The employee stepped back and tripped on an uneven gap between the metal loading dock and the cement dock and fell 3 feet to the ground. The employee struck their head and was hospitalized.,Intracranial injuries and injuries to internal organs,Intr,"Intracranial injuries, unspecified",0.15469574928283691
1685,An employee was using a wrench to loosen a nut to adjust the vibrating conveyor system of the alloy system hopper. The wrench came off the bolt and the employee fell 6-feet 10-inches. The employee struck their head and sustained lacerations requiring fifteen staples and hospitalization.,Cuts and abrasions or bruises,Cuts,"Cuts, lacerations",0.1745610237121582
1702,"An employee and a co-worker were getting ready to splice underground wires when a screwdriver that had put on a wall made contact with the old wire, causing a flash. The employee suffered burns to their arm, hand, leg, and face that required hospitalization.",Electrical burns  any degree,Electrical,"Electrical burns, unspecified",0.17957210540771484
1703,"An employee was picking up cones and warning signs in a road construction area when he was struck by a runaway car, requiring hospitalization.","Traumatic injuries and disorders, n.e.c.",Traumatic,"Traumatic injuries and disorders, unspecified",0.16496014595031738
1713,"On 7/21/2019, an employee returned early from their delivery route and felt tired. The employee was hospitalized for a possible heat-related illness.","Effects of heat and light, n.e.c.",Effects of,"Effects of heat and light, unspecified",0.16792893409729004
1716,The injured employee was working the 2nd shift (2:30pm - 11:00pm) packaging bags of lime (material). The employee's arms came in contact with the lime.  He was later hospitalized.,"Soreness, pain, hurt-nonspecified injury",Sore,"Poisoning, toxic, noxious, or allergenic effect, unspecified",0.15416431427001953
1725,"An employee was adjusting metal stock in a hydraulic press. The press was activated and its cutting blade came down on the employee's arm, breaking bones and causing ligament and artery damage that required surgery.",Fractures,Fract,"Fractures and other injuries, n.e.c.",0.16335225105285645
1727,An employee suffered a bicep tendon separation while grinding fittings. He was hospitalized.,"Major tears to muscles, tendons, ligaments",Major tears,"Sprains, strains, tears, unspecified",0.1497030258178711
1730,Employees were setting stakes in the ground in order to make new rows for parking vehicles. An employee was struck in the head by a stake that was being hammered into the ground by another employee and was hospitalized with a head injury.,Intracranial injuries and injuries to internal organs,Intr,"Intracranial injuries, unspecified",0.15392851829528809
1734,"A longshoreman was in Hold #2 preparing to discharge cargo.  The pontoon decking did not fully cover leaving an open hole from the lower tween deck of a ship into a lower hold area (approximately 32 feet).  The employee fell through the open area.  He admitted to the hospital with a head injury (swelling and bleeding), broken ribs, a shattered elbow and heel, fractured vertebrae and a fractured leg.",Fractures,Fract,Cerebral and other intracranial hemorrhages,0.16012787818908691
1735,An employee was admitted to the hospital after suffering heat stress.,"Effects of heat and light, n.e.c.",Effects of,"Effects of heat and light, unspecified",0.15105104446411133
1740,"An employee was delivering packages on a route when he began to lose his voice and experience cramps, resulting in hospitalization due to heat exhaustion and dehydration.",Multiple effects of heat and light,Multiple effects,"Heat exhaustion, fatigue",0.16165900230407715
1763,"At 12:53 p.m. on September 28, 2022, an employee parked a forklift order picker, then fell from the platform to the ground 51 inches below. The employee suffered a head laceration.",Cuts and abrasions or bruises,Cuts,"Cuts, lacerations",0.15420293807983398
1764,"On August 27, 2018, an employee was delivering mail when a dog broke through a screen door and attacked the employee, biting the employee's lower right calf.","Puncture wounds, except gunshot wounds",Puncture,"Open wounds, unspecified",0.15263628959655762
1765,An employee fell down stairs and bruised her left knee.,"Soreness, pain, hurt-nonspecified injury",Sore,"Bruises, contusions",0.15191245079040527
1768,"While dismantling a mold, an employee's left hand fingers were in a hole and one of the metal panels moved, crushing and amputating their left middle fingertip.",Amputations,Amput,"Amputations, avulsions, enucleations  unspecified",0.15468955039978027
1769,"An employee was delivering electrical supplies. The employee climbed into the cab of his truck when he lost his balance and fell, striking his head on the pavement.",Intracranial injuries and injuries to internal organs,Intr,"Intracranial injuries, unspecified",0.1501150131225586
1770,"An employee reached into equipment to remove a piece of chicken debris as part of the sanitation process. When the employee reached into the equipment, the water pressure activated and caused the employee to strike their hand against the machine, resulting in a laceration to their middle and ring fingers that required stitches. The equipment was not locked out/tagged out at the time.",Cuts and abrasions or bruises,Cuts,"Cuts, lacerations",0.15579843521118164
1772,"An employee was attempting to tie his shoe when he lost his balance and fell onto the corner of a three-bay sink, fracturing multiple ribs on his left side and suffering a collapsed lung. He was hospitalized.",Fractures,Fract,Internal injuries to organs and blood vessels of the trunk,0.15381312370300293
1776,An employee cut two right-hand middle fingers while using a 280-inch band saw. Guards were in place at the time of the incident.,Amputations,Amput,"Cuts, lacerations",0.15066170692443848
1783,"An employee was using a stand-up forklift to move merchandise when her arm was caught between a wooden pallet and the forklift, lacerating her left bicep.",Cuts and abrasions or bruises,Cuts,"Cuts, lacerations",0.16118240356445312
1790,An employee was observing empty shackles on the line to see if any required replacement. A high-pressure water hose was accidentally discharged into the throat of the injured employee by a coworker who was removing the hose from the wall hook. The injured employee suffered a laryngeal laceration and air in the neck.,Cuts and abrasions or bruises,Cuts,"Cuts, lacerations",0.1692507266998291
1796,"On August 6, 2023, a utility crew was working at a job site after storm damage. The crew was digging a hole to install a new pole. While the utility crew was working, a nearby tree crew cut a tree that was lying on a power line, releasing the tension in the line. The line sprung up and dislodged a broken pole, which struck the injured employee in the left shoulder and upper right thigh, causing lacerations. The employee was hospitalized.",Cuts and abrasions or bruises,Cuts,"Cuts, lacerations",0.18764638900756836
1797,An employee was carrying drinks to serve to customers when the bartender added more alcohol to the drinks and they flared up. The employee received second degree burns to the throat and face.,Second degree chemical burns and corrosions,Second degree,Second degree heat (thermal) burns,0.15208959579467773
1800,"An employee was closing the bulkhead door of a package car with his right hand when the door severed the tip of his right ring finger, resulting in a partial amputation.",Amputations,Amput,"Amputations, avulsions, enucleations  unspecified",0.15064239501953125
1803,"A U.S. Postal Service employee suffered heat-related dizziness, shortness of breath, and cramps while delivering mail. The employee was hospitalized.","Effects of heat and light, n.e.c.",Effects of,"Effects of heat and light, unspecified",0.1511070728302002
1804,An employee had been troubleshooting an extruder machine. The employee was struck by steam that came through a bolt hole and sustained second degree burns to the neck. The employee was hospitalized.,Second degree chemical burns and corrosions,Second degree,Second degree heat (thermal) burns,0.15161371231079102
1808,"An employee lost consciousness while using a wood chipper on tree limbs. The employee was hospitalized, suffering from heat exhaustion.","Heat exhaustion, fatigue",Heat exhaustion,Multiple effects of heat and light,0.14763259887695312
