,Text,Predicted Label,LLM Response,True Label,Prediction Time
386,"An employee was installing new windows from a supported scaffold at a two-story single-family  home when they fell approximately 20 feet from the second tier of the scaffold. The employee suffered seven broken ribs, a punctured lung, a lacerated kidney, and facial fractures, requiring hospitalization.",Fractures,Fractures,Internal injuries to organs and blood vessels of the trunk,0.24567413330078125
387,"On September 11, 2017, an employee was reinstalling a carriage in a lathe that cuts logs into veneer when a manual chain hoist that was stabilizing the pressure roll slipped. His right arm was then pinched between the top and bottom of the lathe.","Cuts, lacerations","Cuts,","Soreness, pain, hurt-nonspecified injury",0.24368810653686523
391,"An employee fell from a 4-foot ladder while working in a vacant apartment, suffering internal bleeding.",Internal injuries to organs and blood vessels of the trunk,5,"Traumatic injuries and disorders, unspecified",0.18885135650634766
396,"An employee's glove got stuck when loading a part into Shear # 3.  When the employee used his left hand to pull his right hand out, he kicked the foot pedal and cycled the machine, pinching the end of the middle finger on his right hand between the part and the machine.","Cuts, lacerations","Cuts,",Amputations,0.243302583694458
399,An employee fell and struck a boiler.,Fractures,Fractures,"Traumatic injuries and disorders, unspecified",0.2301335334777832
400,The employee was operating a coiler when he noticed a pin/shaft was coming out of the machine. The employee stopped the machine and knocked the pin/shaft back into place with a hammer.  The metal pin/shaft shattered and a piece of metal lodged in the employee's stomach.,Internal injuries to organs and blood vessels of the trunk,Internal injuries to,"Puncture wounds, except gunshot wounds",0.24399113655090332
402,"An employee was standing in the top dog house of a drilling rig when a 3/8"" plug shot out of a jar tool and struck him, injuring his left bicep. He was hospitalized.","Cuts, lacerations","Cuts,","Soreness, pain, hurt-nonspecified injury",0.24025607109069824
406,An employee jacked up a trailer for repair and then got under the axle to perform work. The trailer was equipped with an auto-leveling system. The system activated and pinned the employee between the axle and the ground.,Crushing injuries,Crushing injuries,"Traumatic injuries and disorders, unspecified",0.2376546859741211
407,An employee held a beam while driving a forklift in the warehouse. He lost control and injured his left hand.,"Cuts, lacerations","Cuts,","Soreness, pain, hurt-nonspecified injury",0.23020195960998535
408,An employee was making an adjustment to a tool punch on a punch press. The press cycled while his hand was on top of the punch crushing a right hand finger.,Crushing injuries,Crushing injuries,Amputations,0.2411050796508789
421,An employee was calibrating the corrugator machine when the air cylinder struck his left hand ring finger. The employee was hospitalized for a lacerated and broken finger including the loss of a fingernail.,"Cuts, lacerations","Cuts,",Fractures,0.23788785934448242
423,An employee was walking across the drive and was struck by a truck resulting in neck and back trauma.,"Traumatic injuries and disorders, unspecified",Traumatic injuries,"Soreness, pain, hurt-nonspecified injury",0.23203444480895996
424,"An employee was offloading a pump from a trailer when the employee was struck in the right leg by the pump, requiring hospitalization.","Cuts, lacerations","Cuts,","Soreness, pain, hurt-nonspecified injury",0.23858857154846191
427,"Two employees were installing spray foam insulation in the attic of a new residential construction. The injured employee fell 8 feet from an A-frame ladder to the floor. The employee suffered lacerations, abrasions, and a head injury.","Cuts, lacerations","Cuts,","Intracranial injuries, unspecified",0.23884034156799316
437,Employee was injured while cleaning a pin setter machine.,"Cuts, lacerations","Cuts,","Traumatic injuries and disorders, unspecified",0.22943401336669922
441,"An employee was standing up on a moving pushback. He lost his balance, fell, and hit his head and arms.","Traumatic injuries and disorders, unspecified",Traumatic injuries,"Intracranial injuries, unspecified",0.23711800575256348
445,An employee was spotting for a construction vehicle as it backed up. The vehicle struck the employee.,Unknown,Categorize,"Traumatic injuries and disorders, unspecified",0.229539155960083
447,"An employee was moving a load of chicken on a rolling rack into a freight elevator. When he began to push the product into the elevator, he did not notice that the carriage was not there. The product/rack and the employee fell into the elevator. He fell 16 feet, 10 inches, hitting the product before rolling onto the concrete below. He was hospitalized with possible broken ribs, as well as lacerations on the back and left side of his head above the ear. The elevator's limit switch was not working correctly at the time of the incident.",Fractures,Fractures,"Cuts, lacerations",0.2764418125152588
448,"An employee was elevating an order picker when three of his fingers were caught between the top of the cage and a steel beam in the ceiling, fracturing and crushing the fingers.",Crushing injuries,1,Fractures,0.19177627563476562
457,"An employee was washing out her concrete truck. Another truck started rolling toward the employee's truck, and she was caught between the two trucks. She suffered a leg injury and was hospitalized, requiring surgery.",Fractures,Fractures,"Soreness, pain, hurt-nonspecified injury",0.23769831657409668
467,"An employee was using a pneumatic nail gun to nail 2x8 boards together when his right leg bumped the nail gun. The gun then discharged a nail into his right leg, striking his bone.",Fractures,Fractures,"Puncture wounds, except gunshot wounds",0.23878931999206543
469,"An employee was cleaning a paint gun using MEK (methyl ethyl ketone), when the high-pressure stream of MEK was injected into his left palm, requiring hospitalization.","Cuts, lacerations","Cuts,","Puncture wounds, except gunshot wounds",0.24151182174682617
470,An employee was cleaning a sidehook machine. The machine's arm came down and pressed the employee's hand into a recessed area for a mandrel. The hand was crushed and the employee underwent bone reduction surgery to the little finger.,Crushing injuries,Crushing injuries,Amputations,0.2385697364807129
476,"While walking down an incline in an auditorium, an employee tripped, fell, and hit their neck on the arm of a chair. The employee suffered an injury from the ear to the larynx area.","Intracranial injuries, unspecified",6,"Soreness, pain, hurt-nonspecified injury",0.2037525177001953
480,"Stacked bales of cardboard fell on an employee, injuring him. He was hospitalized overnight.",Crushing injuries,1,"Traumatic injuries and disorders, unspecified",0.1856064796447754
484,An employee was working on the third tier of a four-tier scaffold. The employee used a cross brace to gain more height. The cross brace broke and the employee fell approximately 16 feet to the ground below resulting in hospitalization for back and upper right shoulder injuries.,Fractures,Fractures,"Soreness, pain, hurt-nonspecified injury",0.24045872688293457
485,"An employee was priming bolts in a stairwell while standing on a 6-foot step ladder. He had a paint can in one hand and a paint brush in the other hand. He fell as he was descending the step ladder, breaking two ribs and suffering a collapsed right lung. He was hospitalized.",Fractures,Fractures,Internal injuries to organs and blood vessels of the trunk,0.23944759368896484
492,An employee was attempting to remove a pressure washer tip on the pressure washer while it was running. High pressure water was injected into the employee's palm and left middle finger. The employee was hospitalized.,"Cuts, lacerations","Cuts,","Puncture wounds, except gunshot wounds",0.23963594436645508
493,An employee was hospitalized after falling while walking into the plant.,Fractures,Fractures,"Traumatic injuries and disorders, unspecified",0.23579621315002441
494,"An employee parked a van. As the employee exited the vehicle, the van rolled forward and the door struck a pole. The employee was pinned between the van door and van and was hospitalized on or about July 25, 2015.",Amputations,Amputations,"Traumatic injuries and disorders, unspecified",0.2409811019897461
496,"An employee dismounted an airboat to retrieve his lunch box. When he attempted to climb back onto the airboat, he was struck by the fan blade. He sustained broken ribs and a collapsed lung.",Fractures,Fractures,Internal injuries to organs and blood vessels of the trunk,0.2393054962158203
502,"An employee slipped on the floor and struck an electrical box while cleaning at the end of his shift. The employee sustained three broken ribs and a collapsed, bleeding lung.",Fractures,Fractures,Internal injuries to organs and blood vessels of the trunk,0.23697710037231445
503,An employee was bitten by a snake while working on an open box to operate the valve.,"Soreness, pain, hurt-nonspecified injury",8,"Puncture wounds, except gunshot wounds",0.19542789459228516
509,"An employee was operating a palletizer. While attempting to reposition wire coil from a robotic stacker, the stacker engaged and pinned her against the metal guard opening of the palletizer. She suffered pneumothorax, a pulmonary contusion, and a rib fracture.",Fractures,Fractures,Internal injuries to organs and blood vessels of the trunk,0.2518279552459717
510,An employee working as a pallet sorter was moving bales of cardboard with a pallet jack when a bale fell over and struck him on the head and back. He was hospitalized for back and head injuries.,"Intracranial injuries, unspecified",6,"Soreness, pain, hurt-nonspecified injury",0.19368910789489746
514,"An employee was climbing down from a scaffold. The locking key to the midrail came undone, and the employee lost his grip on the rail (which was wet) and fell. He landed on the ground about 12 feet below, suffering cracked ribs and bruised lungs.",Fractures,Fractures,Internal injuries to organs and blood vessels of the trunk,0.24181246757507324
517,Employee slipped and fell on a wet wooden access ramp at a residential home while delivering mail.,Fractures,Fractures,"Traumatic injuries and disorders, unspecified",0.2300264835357666
522,Employees were landing a bundle of decking. The bundle spun around and caught an employee against a column. The employee suffered a liver laceration.,"Cuts, lacerations","Cuts,",Internal injuries to organs and blood vessels of the trunk,0.266185998916626
526,"An employee slipped off the second or third rung of the ladder on a cattle feeder trailer, falling approximately 2 to 3 feet.  When he landed, his hip hit a railroad tie and his head hit the corner of a concrete slab.",Fractures,Fractures,"Intracranial injuries, unspecified",0.23811674118041992
529,"An employee was skiing in a wooded area when a powder covered stump caused him to fall into a tree, sustaining broken ribs and a partially collapsed lung.",Fractures,Fractures,Internal injuries to organs and blood vessels of the trunk,0.23752045631408691
535,An employee was working from a ladder installing a pipe overhead when the employee lost their footing and the ladder slipped. The employee fell 10 feet to the ground and sustained a head injury and rib fracture.,Fractures,Fractures,"Intracranial injuries, unspecified",0.24233388900756836
540,"While moving trailers with a shag truck, an employee complained of chest pains and was hospitalized.",Internal injuries to organs and blood vessels of the trunk,5,"Soreness, pain, hurt-nonspecified injury",0.18682861328125
541,An employee sustained an ankle injury when a crate of glass tipped.,Fractures,Fractures,"Soreness, pain, hurt-nonspecified injury",0.23153448104858398
543,"While operating a stock picker at the Value City Furniture Distribution Center, an employee's hand slipped off the steering mechanism and the stock picker veered towards racking. The employee jumped off the stock picker while it was in motion, and the machine ran over his left foot.",Fractures,Fractures,"Soreness, pain, hurt-nonspecified injury",0.23961591720581055
546,"A crew was attempting to line up a catwalk with a vee-door. An employee's left hand was resting on the catwalk. The employee signaled the driller on the controls to move the catwalk. The vee-door, which was resting on the catwalk, then shook free and swung down, smashing the employee's left pinky finger.","Cuts, lacerations","Cuts,",Crushing injuries,0.27167582511901855
550,"Three employees were working in an active work zone when a third-party vehicle entered the work zone and struck a portable light tower. The employees were then struck by the light tower, sustaining injuries. One employee was hospitalized for three rib fractures and a spleen laceration.",Fractures,Fractures,Internal injuries to organs and blood vessels of the trunk,0.2413341999053955
551,An employee tripped on the leg of a welding curtain stand. The steel toe plate in his boot hit a bone in his foot.,Fractures,Fractures,"Soreness, pain, hurt-nonspecified injury",0.24013853073120117
553,"An employee fell while walking, suffering a hip injury.",Fractures,Fractures,"Soreness, pain, hurt-nonspecified injury",0.23314404487609863
554,An employee was preparing to load a pallet on the dock and was checking the label on the pallet. The employee stepped on the edge of the skid and got caught on a piece of plastic wrap or tape and fell to the concrete floor. The employee sustained injuries to the right hip and leg.,Fractures,Fractures,"Soreness, pain, hurt-nonspecified injury",0.2424631118774414
555,"An employee slipped and fell while walking by the kitchen, suffering back and rib injuries that required hospitalization.",Fractures,Fractures,"Soreness, pain, hurt-nonspecified injury",0.23099541664123535
557,An employee was injured and then hospitalized after receiving a wound from a hole punch from a trim press.,"Cuts, lacerations","Cuts,","Puncture wounds, except gunshot wounds",0.24875426292419434
560,An employee was stung by an unknown insect on his ear. The injured employee had a severe allergic reaction and was found by a passerby on the ground.,"Soreness, pain, hurt-nonspecified injury",Soreness,"Puncture wounds, except gunshot wounds",0.23812055587768555
568,"An employee was working on a 2-foot-high grated platform, replacing a wire in a clutch assembly on the scanner. The employee fell off the platform and landed on his side on a threaded rod sticking out of the concrete that is used to secure the scanner into place. The rod contacted his chest area, resulting in four broken ribs and a partially punctured lung.",Fractures,Fractures,Internal injuries to organs and blood vessels of the trunk,0.27127933502197266
571,"An employee fell approximately 12 feet from a welded, tubular steel frame scaffold into the bottom of an empty pool, suffering a leg/foot injury.",Fractures,Fractures,"Soreness, pain, hurt-nonspecified injury",0.23958373069763184
572,An employee fell from a ladder and injured his right leg.,Fractures,Fractures,"Soreness, pain, hurt-nonspecified injury",0.22293686866760254
575,Employee slipped and fell on the ice as she was walking into the store to start her shift.,"Soreness, pain, hurt-nonspecified injury",Soreness,"Traumatic injuries and disorders, unspecified",0.23473262786865234
576,An employee was trimming weeds with a gas powered trimmer near a cement culvert.  The employee noticed a small branch resting in the culvert and tried to reach for it.  The employee slipped and fell approximately ten feet. The employee did not have anything in his hand at the time of the accident.,Fractures,Fractures,"Traumatic injuries and disorders, unspecified",0.24166321754455566
577,An employee was thrown from a fork truck when it tipped over as it was going up a ramp.,Fractures,Fractures,"Traumatic injuries and disorders, unspecified",0.23309326171875
580,"An employee was standing up a bundle of compressed cardboard to twist the metal wiring closed when his nose was struck and lacerated by the metal tie. He then lost his balance, fell backward, and struck his head on the concrete floor. He required hospitalization.","Cuts, lacerations","Cuts,","Intracranial injuries, unspecified",0.24142885208129883
581,"An employee fell off a roof suffering a head injury, multiple left-side face fractures and pain in his left shoulder. He was hospitalized.",Fractures,Fractures,"Intracranial injuries, unspecified",0.23848652839660645
582,An employee was assisting a co-worker in moving a shelf when the employee fell from a height greater than 4 feet and landed on a scanner.,Fractures,Fractures,"Traumatic injuries and disorders, unspecified",0.2383403778076172
583,"An employee suffered a collapsed lung while lifting a jet ski hull that was raised on a hoist, pushing it sideways four feet to the press, and lowering it into place on the bonding machine. The employee was hospitalized.","Traumatic injuries and disorders, unspecified",Traumatic injuries,Internal injuries to organs and blood vessels of the trunk,0.24433302879333496
584,An employee was injured when he fell while connecting steel on the FMC Tower project in Philadelphia.,Fractures,Fractures,"Traumatic injuries and disorders, unspecified",0.23264360427856445
589,An employee pinched her right thumb while closing a floor safe.,"Cuts, lacerations","Cuts,",Crushing injuries,0.23295140266418457
593,A cashier was walking through the kitchen area with papers from the front.  The cooks were cleaning the fryer.  They drained the oil from the fryer into a stock pot and set it on the floor in the aisle.  The cashier tripped over the pot and the oil splashed onto her feet.  She was taken to the hospital.,"Soreness, pain, hurt-nonspecified injury",Soreness,"Heat (thermal) burns, unspecified",0.2445085048675537
594,An employee slipped and fell while walking into the lobby and was injured.,"Soreness, pain, hurt-nonspecified injury",Soreness,"Traumatic injuries and disorders, unspecified",0.23992276191711426
595,An employee was walking on a wooden catwalk when the floor gave way resulting in the employee falling approximately 22 feet into a fertilizer bin with material about 5 feet high. The employee sustained a bruised lung and four broken ribs.,Fractures,Fractures,Internal injuries to organs and blood vessels of the trunk,0.24202680587768555
597,An employee's hand became caught in in equipment injuring his index finger.,"Cuts, lacerations","Cuts,","Soreness, pain, hurt-nonspecified injury",0.2333834171295166
598,"An employee was trying to free a utility pole section for disposal. The pole came loose, struck the employee, and knocked him off the trailer he was working from. He fell and struck his head on the ground, suffering head trauma, lacerations, and possible fractures.",Fractures,Fractures,"Intracranial injuries, unspecified",0.26700758934020996
600,Employee was attempting to remove a jammed box on a conveyor system when his apron was caught in the conveyor roller and pulled him down. The employee caught himself with his hands  and then his left  pinky finger went into the roller. He pulled his finger free and then his right pinky finger went into the roller. The roller partially amputated his right pinky fingertip and his left finger was fractured.,Fractures,Fractures,Amputations,0.27846741676330566
608,"An employee was setting up a drilling rig when he fell approximately 14 feet off the substructure. He suffered damaged vertebrae and a cranium laceration, requiring hospitalization.","Intracranial injuries, unspecified",6,"Soreness, pain, hurt-nonspecified injury",0.1920785903930664
609,"An employee was in an aerial lift helping to erect precast tilt-up concrete panels. Approximately 5 minutes after the panel's installation, workers adjusting the panel began to notice it shifting away from its structure. Immediately after noticing the shift, workers started clearing the area. Within seconds, the panel became displaced and completely fell. During the panel's descent, it struck the left side of the employee's aerial lift guardrail. The panel's strike caused the aerial lift to rebound sporadically. The rebounding motions caused the injured employee to strike the left side of his abdomen against the aerial lift's guardrails and platform. This caused him to break his fifth and sixth left-side ribs, and suffer a partially collapsed lung. He was hospitalized.",Fractures,Fractures,Internal injuries to organs and blood vessels of the trunk,0.2763795852661133
612,An employee was driving a forklift and struck a steel beam in the warehouse resulting in multiple injuries to his right foot.,"Cuts, lacerations","Cuts,","Soreness, pain, hurt-nonspecified injury",0.2382669448852539
615,An employee was caring for a feline patient and the feline bit the employee. The employee was hospitalized due to potential infection.,"Soreness, pain, hurt-nonspecified injury",Soreness,"Puncture wounds, except gunshot wounds",0.23986530303955078
619,"An employee was moving a patient's walker out of a hospital aisle. The employee tripped over the walker, fell, and was injured.","Soreness, pain, hurt-nonspecified injury",Soreness,"Traumatic injuries and disorders, unspecified",0.2523059844970703
620,An employee was using a hand-grinder to remove a burr on a receiver hitch when the grinder wheel broke apart and sent a piece of the wheel into the left side of the employee's knee.,"Cuts, lacerations","Cuts,","Soreness, pain, hurt-nonspecified injury",0.24007010459899902
622,"An employee was in the basket of an aerial work platform pressure washing a shaker roof. While rotating the wand, an unexpected pressure release occurred. The wand was one inch from his right knee and injected him with fluid at 2,900 PSI.","Cuts, lacerations","Cuts,","Puncture wounds, except gunshot wounds",0.2429342269897461
624,"An employee was installing a piece of equipment that was being lifted by a mobile crane. The equipment shifted, striking the employee on the right hand and injuring it.","Cuts, lacerations","Cuts,","Soreness, pain, hurt-nonspecified injury",0.2405838966369629
627,"On November 14, 2023, an employee was receiving a delivery from a truck when some of the merchandise fell from the truck s lift and struck him. He then fell to the ground and his head struck the sidewalk, resulting in an injury that required hospitalization.","Intracranial injuries, unspecified",Intrac,"Soreness, pain, hurt-nonspecified injury",0.24134087562561035
631,"An employee was getting out of a dump truck and facing the truck with three points of contact. As he stepped onto the slip-resistant tread, his foot slipped off and he fell backwards, striking his head on the step of a backhoe that was parked next to him. He suffered a head laceration and lost consciousness.","Cuts, lacerations","Cuts,","Intracranial injuries, unspecified",0.24581003189086914
633,An employee slipped on ice and fell resulting in a fractured rib and a bruised lung.,Fractures,Fractures,Internal injuries to organs and blood vessels of the trunk,0.2329413890838623
634,An employee was working on a ladder taking speaker boxes down from the ceiling when she fell approximately 4 feet and landed on another speaker box. She sustained five rib fractures and a bruised lung.,Fractures,Fractures,Internal injuries to organs and blood vessels of the trunk,0.2405989170074463
642,"An employee was cleaning a paint gun with xylene. He had removed the gun's spray tip when pressurized xylene sprayed out, lacerating and injecting his hand. He was hospitalized with hand swelling and a potential infection.","Cuts, lacerations","Cuts,","Puncture wounds, except gunshot wounds",0.24851155281066895
643,"An employee was applying pipe identification to a pipe moving along a v-roller line. A support frame failed and the pipe fell over, injuring the employee's hips/pelvis and leg.",Fractures,Fractures,"Soreness, pain, hurt-nonspecified injury",0.2436845302581787
645,"An employee was rolling up wire while cleaning a site when he was bitten by a spider on his leg, requiring hospitalization.","Soreness, pain, hurt-nonspecified injury",Soreness,"Traumatic injuries and disorders, unspecified",0.24436473846435547
650,"An employee was using a crane to move material to the saw. After transferring the load, one of the sling hooks caught the frame of the saw, snapped back and struck him in the face.","Intracranial injuries, unspecified",6,"Soreness, pain, hurt-nonspecified injury",0.19302845001220703
659,An employee was applying pesticide outside a warehouse. A PIV exited the warehouse and ran over the employee's foot.,Fractures,Fractures,"Soreness, pain, hurt-nonspecified injury",0.2324352264404297
660,Forklift Incident.,Unknown,Categorization,"Traumatic injuries and disorders, unspecified",0.2245466709136963
670,"While working with heifers in front of the feed bunk, an employee did not see the feed truck backing up. The driver also did not see her, and she was knocked down under the truck.",Crushing injuries,Crushing injuries,"Traumatic injuries and disorders, unspecified",0.24373650550842285
672,An employee fell from a ladder while stocking shelves. The employee was hospitalized.,Fractures,Fractures,"Traumatic injuries and disorders, unspecified",0.23352980613708496
675,"An employee was approaching paper rolls while a ""paster"" (paper splice) was being performed. He was pulled into the pinch point between the winder rolls and the paper rolls, resulting in broken ribs and a punctured lung.",Fractures,Fractures,Internal injuries to organs and blood vessels of the trunk,0.24098467826843262
692,"An employee fell 12 feet while decking a first floor resulting in broken ribs, a fractured wrist and a ruptured spleen.",Fractures,Fractures,Internal injuries to organs and blood vessels of the trunk,0.23823976516723633
693,An employee was driving to an oil and gas site and drove into a river/ditch.,"Soreness, pain, hurt-nonspecified injury",Soreness,"Traumatic injuries and disorders, unspecified",0.23014521598815918
694,An employee was departing through the front entryway when the automatic door struck the employee. The employee fell and injured their left hip requiring surgery.,Fractures,Fractures,"Soreness, pain, hurt-nonspecified injury",0.23948359489440918
696,An employee fell off a roof to the ground and suffered a back injury.,"Traumatic injuries and disorders, unspecified",Traumatic injuries,"Soreness, pain, hurt-nonspecified injury",0.24234700202941895
699,A temporary employee fell from the second story of a building under construction and was transported to the hospital with a back injury.,"Traumatic injuries and disorders, unspecified",Traumatic injuries,"Soreness, pain, hurt-nonspecified injury",0.23703789710998535
702,An employee was lifting a stretcher with a person on it and injured her back.,"Traumatic injuries and disorders, unspecified",Traumatic injuries,"Soreness, pain, hurt-nonspecified injury",0.23360347747802734
704,An employee was unhooking bridles from the top of a bomb cart when he fell to the ground.,Fractures,Fractures,"Traumatic injuries and disorders, unspecified",0.23757219314575195
705,"An employee was raking leaves at a client's house when they fell down an embankment. The employee landed on the ground and sustained a head/brain injury, a fractured shoulder, and a fractured pelvis.",Fractures,Fractures,"Intracranial injuries, unspecified",0.24240517616271973
708,A cat bit a veterinary technician's left hand. The wound became infected and she was hospitalized.,"Cuts, lacerations","Cuts,","Puncture wounds, except gunshot wounds",0.23772644996643066
722,An employee experienced a testicular torsion while climbing onto a forklift.,"Traumatic injuries and disorders, unspecified",Traumatic injuries,Internal injuries to organs and blood vessels of the trunk,0.23305511474609375
729,An employee injured his foot while opening a hangar door.,"Cuts, lacerations","Cuts,","Soreness, pain, hurt-nonspecified injury",0.23439908027648926
731,"An employee was preparing strips of moulding for delivery. The moulding was stacked on a wooden pallet, which the employee grabbed to move the material closer to his workstation. A slat of the pallet broke and struck the employee in the abdominal area resulting in a lacerated bladder.","Cuts, lacerations","Cuts,",Internal injuries to organs and blood vessels of the trunk,0.24068117141723633
733,"While performing construction work on an apartment building, an employee's lanyard became tangled. While the employee was attempting to untangle the lanyard, a cantilevered portion of one truss contacted and pushed down another roof truss, causing the employee to lose his footing and fall to the ground. He suffered a broken pelvis, lacerated kidney, lacerated spleen, punctured lung, and broken rib.",Fractures,Fractures,Internal injuries to organs and blood vessels of the trunk,0.27581310272216797
739,An employee operating a powered industrial truck fell from a loading dock.,Fractures,Fractures,"Traumatic injuries and disorders, unspecified",0.23195862770080566
742,"An employee fell from a ladder, suffering broken ribs, a broken shoulder, and a punctured lung.",Fractures,Fractures,Internal injuries to organs and blood vessels of the trunk,0.23469853401184082
746,An employee injured a hand working on an electric drill. Surgery was required to repair the hand.,"Cuts, lacerations","Cuts,","Soreness, pain, hurt-nonspecified injury",0.23569297790527344
750,"The employee had climbed a fixed ladder to a platform in order to clear a jam on a conveyor. While climbing down from the platform, the employee lost their grip and fell off the ladder to the concrete floor.",Fractures,Fractures,"Traumatic injuries and disorders, unspecified",0.24576306343078613
751,"An employee fell from a platform that was 2 to 2.5 feet high, sustaining a punctured lung, fractured ribs, and fractured vertebrae. The employee was hospitalized.",Fractures,Fractures,Internal injuries to organs and blood vessels of the trunk,0.24201703071594238
753,An employee was drilling holes in concrete in cattle pens to build fences when cattle in the area became spooked and started running. The employee rolled out of the way and was found unconscious.,"Intracranial injuries, unspecified",6,"Traumatic injuries and disorders, unspecified",0.194779634475708
755,An employee fell from a ladder and was hospitalized.,Fractures,Fractures,"Traumatic injuries and disorders, unspecified",0.23218464851379395
756,"While in the parking lot, an employee turned around and started to walk away then tripped as she was stepping onto the sidewalk and fell forward.","Soreness, pain, hurt-nonspecified injury",8,"Traumatic injuries and disorders, unspecified",0.1941359043121338
758,An employee was building wood frames using a frame stapler when a staple discharged into their left wrist.,"Cuts, lacerations","Cuts,","Puncture wounds, except gunshot wounds",0.23935842514038086
759,An employee was trying to remove a chip tray from the bottom of a drilling machine. The machine injured the top of the employee's right hand and the tips of four fingers.,"Cuts, lacerations","Cuts,","Soreness, pain, hurt-nonspecified injury",0.251021146774292
761,"On April 10, 2015, an employee was bitten by a spider on the right ankle while standing under a tree and patrolling the parking lot.","Soreness, pain, hurt-nonspecified injury",Soreness,"Puncture wounds, except gunshot wounds",0.2391495704650879
762,"On April 1, 2017, an employee caught her ankle on a push cart and fell, suffering knee and head trauma. She required surgery and hospitalization.",Fractures,Fractures,"Soreness, pain, hurt-nonspecified injury",0.23831725120544434
764,"An employee fell off a lift gate while product was being unloaded, suffering a broken left leg and a collapsed lung.",Fractures,Fractures,Internal injuries to organs and blood vessels of the trunk,0.23416662216186523
769,"An employee was operating a powered industrial truck (PIT) and removing a stack of pallets from a trailer. While exiting the trailer, the rear of the trailer dipped increasing the distance between the dock plate and the trailer floor.  This caused the PIT to land in the dock pit and the employee was thrown from the PIT. The employee suffered three broken ribs and a bruised liver.",Fractures,Fractures,Internal injuries to organs and blood vessels of the trunk,0.2702345848083496
776,"On October 18, 2017, at approximately 9:55 a.m., an employee was working on a planned outage and ascending a white pine tree scheduled to be removed. He was in the tree at a height of approximately 59 feet when he inadvertently unhooked the wrong safety strap and fell 68 feet to the sloped ground below. He suffered a partial lung collapse, four fractured ribs, a small cut to the right eyelid, and a hairline fracture to the left leg.",Fractures,Fractures,Internal injuries to organs and blood vessels of the trunk,0.2754383087158203
779,"An employee was tripping pipe (drilling the pipe down) and screening a drill collar into a stump. He and another employee pushed the tongs into the spinning pipe. The tongs then bit back, crushing him between the tongs and the derrick leg. He received fractures to his upper torso and punctured both lungs.",Fractures,Fractures,Internal injuries to organs and blood vessels of the trunk,0.24454832077026367
780,"An employee was delivering groceries to a store. When he arrived, the employee opened the trailer door and noticed that the load in the truck had shifted. The employee began to loosen the straps on the boxes. As the straps came loose, the cardboard boxes fell and struck the employee in the head. The employee was hospitalized.","Intracranial injuries, unspecified",Intrac,"Traumatic injuries and disorders, unspecified",0.24262571334838867
782,"An employee was spotting as a mini-excavator installed a telephone pole. The excavator's boom struck the employee on the left side of his face and his left shoulder, knocking him backwards over a utility pole behind him. He suffered a small laceration to the side of the face and an injury to the shoulder, as well as a lower back injury from the fall. He was hospitalized.","Cuts, lacerations","Cuts,","Soreness, pain, hurt-nonspecified injury",0.2701857089996338
786,Employee fell on ice when walking across the parking lot.,"Soreness, pain, hurt-nonspecified injury",Soreness,"Traumatic injuries and disorders, unspecified",0.22971439361572266
789,An employee was handling pallets when fiberglass particles became airborne and caused the employee to experience lung irritation. The employee was hospitalized.,"Soreness, pain, hurt-nonspecified injury",8,Internal injuries to organs and blood vessels of the trunk,0.19398856163024902
790,An employee was hospitalized due to a splinter received while sanding a hardwood floor.,"Cuts, lacerations","Cuts,","Puncture wounds, except gunshot wounds",0.2318880558013916
797,An employee tripped upon stepping over a metal guard while picking up wires in a service truck.,"Cuts, lacerations","Cuts,","Traumatic injuries and disorders, unspecified",0.23535442352294922
798,"An employee was working on a truck. He was going to back it out of the shop when he exited the truck to hook up something beneath it. When he hooked up the wires under the truck, the truck began rolling backwards and rolled over the employee. He was pinned under the vehicle, suffering head injuries and broken bones. The truck was running and in reverse at the time of the incident.",Fractures,Fractures,"Intracranial injuries, unspecified",0.2712278366088867
799,"On November 7, 2016, at approximately 8:15 a.m., an employee on a ladder was installing an overhead gas line approximately 12 feet above the ground. A coworker climbed the backside of the employee's 10-foot fiberglass ladder, causing the support rungs to bend and the ladder to collapse. The employee fell to the concrete below and was hospitalized for a fractured collarbone and punctured lung.",Fractures,Fractures,Internal injuries to organs and blood vessels of the trunk,0.27179431915283203
802,An employee was securing a ladder and fall protection on a roof when the employee fell 20 feet to the ground.,Fractures,Fractures,"Traumatic injuries and disorders, unspecified",0.23167729377746582
805,"While using an order picker machine, an employee fell 12-15 feet to the concrete floor. He was hospitalized with a broken back, ruptured spleen, and multiple rib fractures.",Fractures,Fractures,Internal injuries to organs and blood vessels of the trunk,0.2439570426940918
815,"An employee was working under water, using a cavitation cleaning system to clean marine growth off a vessel hull. The machine left a hole at the crease of the finger.","Cuts, lacerations","Cuts,","Puncture wounds, except gunshot wounds",0.24180102348327637
816,An employee was caught between a lift basket and a crane.,Crushing injuries,Crushing injuries,"Traumatic injuries and disorders, unspecified",0.23093795776367188
821,"On March 18, 2015, at approximately 12:05 p.m., an employee fell from the tracks of the track truck while unloading straw bales from the truck bed. He fell 2 to 3 feet and struck his head on the ground, resulting in hospitalization for chest-wall bruising and head injury.","Traumatic injuries and disorders, unspecified",Traumatic injuries,"Intracranial injuries, unspecified",0.2738509178161621
