,Text,Predicted Label,LLM Response,True Label,Prediction Time
1194,Kit Whitfield is an English novelist. Her first novel titled Bareback in the UK and Benighted in the US was published by Random House in August 2006. It has subsequently been purchased by Warner Brothers for an undisclosed six-figure sum and is currently being adapted as a film called Benighted by director Andrew Adamson.,WrittenWork,Written,Artist,0.13817238807678223
1195,Aimé Martin (1781-1844) was a French writer. Born in Lyon he moved to Paris where he became the pupil and friend of Bernardin de St. Pierre: he collected his works and married his widow. Martin's letters to Sophia on Natural History were highly popular.This article incorporates text from a publication now in the public domain:,WrittenWork,Written,Artist,0.13893795013427734
1196,Dr. Victor Hugo Lindlahr (February 14 1897 – January 26 1969) was an American health food and weight loss pioneer. In the 1930s he hosted a popular radio series about nutrition. In 1940 he wrote the book You Are What You Eat one of the earliest texts of the health food movement in the United States which sold over half a million copies. His book is also credited for popularizing the expression.,Company,Company,Artist,0.14652013778686523
1202,Laurence Daren King (born 1972 in Harlow Essex) is an award-winning English novelist. His debut novel Boxy an Star was shortlisted for the 1999 Guardian First Book Award and longlisted for the 1999 Booker Prize. He won first prize in the Nestle Children's Book Prize (6 to 8 year old category) in 2006. King has lived most of his life in London.Laurence Daren King left school with only one GCSE in English and worked in computing.,WrittenWork,Written,Artist,0.14751648902893066
1207,George Wheeler Hinman (November 19 1864 - March 31 1927) was an American writer and newspaper publisher. He also served as the president of Marietta College in Ohio from 1913-1918.Hinman was born in Mount Morris New York in 1864 and graduated from Hamilton College in New York in 1884. After working at newspapers in Chicago and St. Louis he obtained a masters and Ph.D. degree from Heidelberg University in 1889.,Company,Company,Artist,0.1477193832397461
1213,Dermot Somers (born 1947 Tremane County Roscommon Ireland) is an Irish mountaineer explorer writer and broadcaster. He was educated in the Irish-speaking Coláiste Mhuire Dublin and graduated from University College Dublin with a BA and HDipEd and worked for a time as a teacher before concentrating full-time on writing broadcasting and travelling. He now lives in Drogheda.,EducationalInstitution,Educ,Artist,0.1445605754852295
1216,Fran Saleški Finžgar (February 9 1871 – June 2 1962) was perhaps the most popular Slovene folk writer. He is particularly known after his novels and short stories although he also wrote poems and plays.,WrittenWork,Written,Artist,0.1293787956237793
1223,David Housewright (born February 7 1955) is an American award-winning author of crime fiction whose work has been favorably compared to Raymond Chandler Ross MacDonald and Robert B. Parker. He is best known for the Rushmore McKenzie and Holland Taylor series set most often in and around the greater St. Paul and Minneapolis area of Minnesota USA. Housewright has earned an Edgar Award from the Mystery Writers of America as well as three Minnesota Book Awards.,WrittenWork,Written,Artist,0.1568126678466797
1230,John Murrell OC AOE (born October 15 1945) is an American-born Canadian playwright.,WrittenWork,Written,Artist,0.12772369384765625
1233,Samuel Dashiell Hammett (/dəˈʃiːl/; May 27 1894 – January 10 1961) was an American author of hard-boiled detective novels and short stories a screenplay writer and political activist.,WrittenWork,Written,Artist,0.1388692855834961
1234,Thoppil Bhasi (Malayalam: തോപ്പില്‍ ഭാസി) (born 1924 April 8 – died 1992 December 8) was a Malayalam playwright screenwriter and film director. He was associated with the communist movement in Kerala and his play Ningalenne Communistakki (You Made Me a Communist) is considered to be a groundbreaking event in the history of Malayalam theatre.,Company,Company,Artist,0.14691424369812012
1236,Pushpanathan Pillai better known by the pseudonym Kottayam Pushpanath (Malayalam: കോട്ടയം പുഷ്പനാഥ്) is a prolific Malayali author most noted for his detective novels in Malayalam language. He has also written mainstream novels science fiction and horror fiction and translated Bram Stoker's Dracula into Malayalam.Most of Pushpanath's work appeared during the period of the 1970s and 1980s.,WrittenWork,Written,Artist,0.14762616157531738
1240,Scott Danough is a co-founder and former guitar player for Bleeding Through. Scott played with Bleeding Through from its foundation in 1999 and appeared on the albums Dust to Ashes Portrait of the Goddess This is Love This is Murderous and The Truth. In April 2007 Scott and Bleeding Through parted ways. After his departure he said ..Just know that when this all comes out don't think you've seen the last of Scott.,Company,Company,Artist,0.1455698013305664
1243,Carl Gottlieb Samuel Heun (20 March 1771 – 2 August 1854) better known by his pen name Heinrich Clauren was a German author.,WrittenWork,Written,Artist,0.12871599197387695
1246,Courtney Hunt (born in 1964) is an American screenwriter and film director. Her debut feature film Frozen River won the Grand Jury Prize at the 2008 Sundance Film Festival.,Film,Film,Artist,0.1290292739868164
1251,Blue Roses is the recording name of Laura Groves an English musician from Shipley West Yorkshire England. Her debut album Blue Roses was released in 2009 on XL Recordings.,Album,Album,Artist,0.1285872459411621
1254,Kaikhosru Dadhaboy (K.D.) Sethna (26 November 1904 – 29 June 2011) was an Indian poet scholar writer philosopher and cultural critic. He published more than 40 books. He is also known as Amal Kiran.Sethna studied at Bombay University and was one of Sri Aurobindo's earliest disciples arriving at the Sri Aurobindo's ashram in 1927 at age 23 to take up the path of Integral Yoga under Sri Aurobindo and Mirra Alfassa. He was given the name Amal Kiran or Clear Ray by Sri Aurobindo in 1930.,EducationalInstitution,Educ,Artist,0.17903757095336914
1264,Siddharth Dhanvant Shanghvi (born 1977 ) is an Indian author in English-language whose notable books include The Last Song of Dusk (2004) and The Lost Flamingoes of Bombay (2009). He lives in Bombay and is a contributor to Time and other publications.The Last Song of Dusk (2005) made it to Man Asian Prize: 2009 Shortlist won the 2004 Betty Trask Award one of UK’s most prestigious prizes for debut novels and Premio Grinzane Cavour 2005 (Italy) for the Best Debut novel.,WrittenWork,Written,Artist,0.1767561435699463
1266,Paul Meloy is an English born writer of what Graham Joyce referred to as Fractured Realism.Paul Meloy is the best writer of short stories in Britain.,WrittenWork,Written,Artist,0.12829351425170898
1272,Cécilia Cara (born 5 June 1984) is a French actress and singer.,Film,Film,Artist,0.12772536277770996
1274,Jennifer Bellak is an American author of paranormal romance novels urban fantasy and young adult fantasy novels under the pen name Jenna Black since 2006. She published one novel earlier under her married name Jennifer Barlow and at least two short stories before that under her birth name.,WrittenWork,Written,Artist,0.12951016426086426
1285,Henry Victor Dyson Dyson (1896–1975) generally known as Hugo Dyson and who signed his writings H. V. D. Dyson was an English academic and a member of the Inklings literary group. He was a committed Christian and together with J.R.R. Tolkien he helped persuade C.S. Lewis to convert to Christianity.Dyson taught English at the University of Reading from 1924 until obtaining a fellowship with Merton College Oxford in 1945.,EducationalInstitution,Educ,Artist,0.14630436897277832
1287,Raymond Harry Ray Beckett (born 1903 died 1983) was an Australian journalist newspaper editor and author.Before becoming a journalist he worked as a rouseabout in South Australia. His first position as a journalist was working for the Adelaide Advertiser where he was paid one penny per line of copy. Other positions he has held include: chief sub-editor at the Sydney Telegraph Assistant Editor of the Sunday Telegraph and the Sun-Herald and editor of the Sunday Mirror.,Company,Company,Artist,0.14702749252319336
1300,Joseph Lee Green (born 1931) is an American science fiction author and a charter member of the Science Fiction Writers of America. He is a prolific short story author best known for his novel Gold the Man. His work has been translated into German Italian Spanish French Polish and Dutch.,WrittenWork,Written,Artist,0.12965917587280273
1302,Grace Hodgson Flandrau (April 23 1886 – December 27 1971) was an American author of novels short stories and journalistic pieces. Although she achieved a certain degree of critical acclaim for several of her novels short stories and some of her journalism career during the 1920s '30s and '40s she faded from public literary view in the later part of her life.,WrittenWork,Written,Artist,0.1455705165863037
1307,Barbara Delinsky (born August 9 1945 in Boston Massachusetts U.S.A. as Barbara Ruth Greenberg.) is an American writer of romance novels including 19 New York Times bestsellers. She has also been published under the pen names Bonnie Drake and Billie Douglass.,WrittenWork,Written,Artist,0.12964558601379395
1311,Einar Hålien (born 17 November 1963) is a Norwegian editor.He was born in Fagernes. He was hired as a journalist in the Norwegian Broadcasting Corporation in 1989 and led the district offices of the Broadcasting Corporation in Nordland from 1993 to 1995 and Hordaland from 1995 to 1997. He was appointed chief editor of the large regional newspaper Bergens Tidende in 1997 and became director in Schibsted in 2008.,OfficeHolder,Office,Artist,0.14994430541992188
1314,Alain Patrice Nganang (born 1970) is a Cameroonian writer poet and teacher.He was born in Yaoundé Cameroon and was educated in Cameroon and Germany. He was awarded a Ph.D. in comparative literature at the Johann Wolfgang Goethe University. During 2006–2007 he was the Randolph Distinguished Visiting Associate Professor of German Studies at Vassar College.,WrittenWork,Written,Artist,0.14534878730773926
1315,Asa Nonami (乃南アサ Nonami Asa born 19 August 1960) is a Japanese crime fiction and horror writer. She is a member of the Mystery Writers of Japan.,WrittenWork,Written,Artist,0.13001608848571777
1317,David Tidhar (7 June 1897 - 15 December 1970) was a Jewish-Israeli police officer private detective and author.Tidhar was born in Jaffa and served in the Palestine Police Force in Jerusalem. In 1926 he left the force and established his own private investigation office in Tel Aviv. This attracted the notice of author Shlomo Ben-Yisrael who founded The Detective Library in 1930 a series of chapbooks which featured the adventures of David Tidhar: The First Hebrew Detective.,Company,Company,Artist,0.14778637886047363
1319,Fariba Vafi is an Iranian writer. She was born in Tabriz on 1 January 1963 in a middle-class family.,WrittenWork,Written,Artist,0.1284041404724121
1321,Dean Anthony Gratton (born 1968) is an author and columnist specializing in wireless communications.He was born in Cardiff and secured his first software engineering role with Coinmaster Manufacturing Limited (later Coinmaster Gaming Products Limited) Penarth Road Cardiff which entered into administrative receivership March 2003.Gratton moved to Cambridge England in the mid-1990s to further his career in software engineering.,Company,Company,Artist,0.14540481567382812
1330,Hayashi Hōkō (林 鳳岡 January 11 1644 – July 22 1732) also known as Hayashi Nobutatsu was a Japanese Neo-Confucian scholar teacher and administrator in the system of higher education maintained by the Tokugawa bakufu during the Edo period.,EducationalInstitution,Educ,Artist,0.13868331909179688
1331,James David Kirylo (born 1958 in Italy) is a university professor who teaches courses that examine concepts associated with critical pedagogy teacher leadership diversity and literacy. He is the author and editor of numerous publications. His latest book Paulo Freire: The Man from Recife is one of the most comprehensive texts in English on the life and thought of Paulo Freire significantly contributing to Freirean scholarship.,EducationalInstitution,Educ,Artist,0.14569520950317383
1336,Chowdhury Gulam Akbar (16 September 1921 – 29 December 1988) was a Bangladeshi writer. He served in the Bangla Academy of Bangladesh as the collector of Bengali folk literature.,WrittenWork,Written,Artist,0.12950873374938965
1338,Sally Wentworth was the pseudonym used by Doreen Hornsblow (died 2001) a British romance writer of 70 romance novels in Mills & Boon's from 1977 to 1999.,WrittenWork,Written,Artist,0.1295933723449707
1342,Phyllis Shalant (born 1949) is an American author of both fiction and non-fiction children's scholastic books.,WrittenWork,Written,Artist,0.12961411476135254
1344,Thomas Savage (April 25 1915 – July 25 2003) was an American author of 13 novels published between 1944 and 1988. He is best known for his Western novels which drew on early experiences in the American West.,WrittenWork,Written,Artist,0.13944697380065918
1349,Brandon Kyle Saller (born June 24 1983) is the drummer and vocalist of metalcore band Atreyu. He is responsible for the melodic singing found in the band's music. He is the band's primary songwriter along with guitarist Dan Jacobs. Following Atreyu's hiatus in 2011 Saller brought his side project the Black Cloud Collective into the media renaming it as Hell or Highwater who released a full length album entitled Begin Again in 2011.,Company,Company,Artist,0.14766788482666016
1350,Marvin Lionel Bender (1934–2008) was an American author and linguist.,WrittenWork,Written,Artist,0.12988519668579102
1351,Susanna Moore (born December 9 1945) in Bryn Mawr Pennsylvania is an American writer.Susanna Moore grew up in Hawaii.,WrittenWork,Written,Artist,0.12886428833007812
1356,Rick Wilber is an American author poet and editor. He has published more than thirty-five short stories in magazines such as Aboriginal SF Analog Asimov's Science Fiction Fantasy & Science Fiction Pulphouse and SF Age; and in anthologies such as Alien Sex and Chrysalis.,WrittenWork,Written,Artist,0.13276958465576172
1358,Robert von Stein Redick is an American author. He was born on December 4 1967 in Charlottesville Virginia. He attended the University of Virginia where he studied English and Russian and went to graduate school at the University of Florida where he earned a Master’s in tropical conservation and development.,WrittenWork,Written,Artist,0.1300814151763916
1366,Louis-René des Forêts (January 28 1918–December 31 2001) was a French writer.,WrittenWork,Written,Artist,0.12866520881652832
1368,José Antonio Lacayo de Briones y Palacios (1679–1756) was an intendant or intendente (a type of viceroyal governor) in Central America during the Spanish colonial period. He was Governor of Costa Rica from 1713 to 1717 and Governor of Nicaragua from 1740 to 1745.,OfficeHolder,Office,Artist,0.1461184024810791
1370,Sheng Junfeng (Chinese: 盛峻峰; pinyin: Shèng Jùnfēng; born 1923) better known by his pen name Cao Ying (simplified Chinese: 草婴; traditional Chinese: 草嬰; pinyin: Cǎo Yīng) he is a Chinese translator who had been honored by the Government of the Russian Federation.He is most notable for being one of the main translators into Chinese of the works of Russian novelists Leo Tolstoy and Mikhail Sholokhov.,WrittenWork,Written,Artist,0.15910911560058594
1373,Lions of Medina is a book written by historian Doyle Glass first published by Coleche Press on May 1 2007 and subsequently by NAL Caliber (Penguin) on July 1 2008.,WrittenWork,Written,Artist,0.12939190864562988
1378,Ken MacLeod (born 2 August 1954) is a Scottish science fiction writer.,WrittenWork,Written,Artist,0.12797856330871582
1385,Finn Carling (1 October 1925 – 12 March 2004) was a Norwegian novelist playwright poet and essayist. He was born in Oslo. He made his literary debut in 1949 with Broen (two short stories and a one-act play).Finn Carling suffered from innate cerebral palsy and described his childhood and adolescence with this handicap in the autobiographical novel Kilden og muren (1958).He received the Arts Council Norway Honorary Award in 1999.,WrittenWork,Written,Artist,0.14774131774902344
1391,Levi Yehoshua Shapiro (Yiddish: ל. שאַפּיראָ born 1878 died 1948) better known as Lamed Shapiro (that is the initial for the Hebrew letter lamed) was an American Yiddish-language writer. His stories are best known for such themes as murder rape and cannibalism.,WrittenWork,Written,Artist,0.15396738052368164
1398,George Frederick Maine is a Scottish author and editor.Most of his work was leather-bound and published by Collins.,WrittenWork,Written,Artist,0.12790441513061523
1402,William Boyd Allison Davis (October 14 1902 – November 21 1983) was an educator anthropologist writer researcher and scholar. He was considered one of the most promising black scholars of his generation and became the first African-American to hold a full faculty position at a major white university when he joined the staff of the University of Chicago in 1942 where he would spend the balance of his academic life.,EducationalInstitution,Educ,Artist,0.14945530891418457
1406,Luís Fernando Veríssimo (born September 26 1936 in Porto Alegre Rio Grande do Sul Brazil) is a Brazilian writer. Verissimo is the son of Brazilian writer Erico Verissimo and lived with his father in the United States during his childhood.Best known for his chronicles and texts of humor more precisely satire of manners published daily in several Brazilian newspapers Verissimo is also a cartoonist translator and television writer playwright and novelist.,WrittenWork,Written,Artist,0.14800500869750977
1408,George Davis (February 4 1906 – 25 November 1957) was an influential American fiction editor and novelist.,WrittenWork,Written,Artist,0.12843608856201172
1418,John Michael McDonagh is an English-born film director and screenwriter of Irish descent. He wrote and directed The Guard and Calvary. His brother is the playwright and filmmaker Martin McDonagh.,Film,Film,Artist,0.13234353065490723
1420,Hagar Wilde (July 7 1905 – September 25 1971) was a writer for Hollywood films and television shows in the late thirties till the late fifties.,WrittenWork,Written,Artist,0.128920316696167
1425,Seyyid Kasim Gubari of Diyarbakır is recorded as being responsible for much of the calligraphy of the Sultan Ahmed Mosque (the Blue Mosque) in Istanbul he was commissioned to write verses from the Quran throughout the mosque. He was also said to be one of the greatest calligraphers of his day.,Company,Company,Artist,0.1385483741760254
1426,Michael Hardcastle (born 1933) is a British author of sports fiction for children. He has written more than one hundred and forty books on a range of sporting subjects but is probably best known for his books about Association Football. In 1988 he was awarded an MBE in recognition of his services to children's literature.,WrittenWork,Written,Artist,0.13893771171569824
1434,Henry Drisler (27 December 1818 – 30 November 1897) was an American classical scholar.,EducationalInstitution,Educ,Artist,0.13137292861938477
1443,Taylor Antrim (born 1974) is a writer and editor best known for his debut novel The Headmaster Ritual. Antrim is a graduate of Stanford University and received his MFA from the University of Virginia. His journalism and reviews have appeared in Esquire The Village Voice and The New York Times. He is currently fiction critic at The Daily Beast Senior Editor at Vogue and a part-time faculty member with the Gallatin School of Individualized Study at New York University.,WrittenWork,Written,Artist,0.1463167667388916
1444,Chris Womersley (born 1968 in Melbourne Victoria) is an Australian author of crime fiction short stories and poetry. He trained as a radio journalist and has travelled extensively to such places as India South-East Asia South America North America and West Africa. He currently lives in Melbourne Victoria.,WrittenWork,Written,Artist,0.1350247859954834
1445,Warren Cariou is a writer and Associate Professor of English at the University of Manitoba.,EducationalInstitution,Educ,Artist,0.13118577003479004
1451,Lakshmi Holmström MBE (Tamil: லக்ஷ்மி ஹோல்ம்ஸ்ட்ரோம்) is an Indian-born British writer literary critic and translator of Tamil fiction into English. Her most prominent works have been her translations of short stories and novels of the contemporary writers in Tamil like Mauni Pudhumaipithan Ashoka Mitran Sundara Ramasami C. S. Lakshmi Bama and Imayam.,WrittenWork,Written,Artist,0.14786434173583984
1453,Karl Julius Weber (16 or 20 April 1767 Langenburg – 19 July 1832 Kupferzell; also written Carl Julius Weber) was a German writer.,WrittenWork,Written,Artist,0.12998104095458984
1460,Ximénès Doudan (1800–1872) was a French journalist.,OfficeHolder,Office,Artist,0.12809300422668457
1463,Florence Marie Harsant (19 September 1891–19 June 1994) was a New Zealand temperance worker nurse community leader and writer. She was born in New Plymouth Taranaki New Zealand on 19 September 1891.,OfficeHolder,Office,Artist,0.1304931640625
1464,Mark Jackson (born 4 September 1976 Scarborough Ontario) is a Canadian musician and songwriter.Albums:FearlessEarly MorningSingles:Rebel YellPrecious ThingsMisery Loves Company Chasing Chaos,Album,Album,Artist,0.12952208518981934
1466,Karen Marie Moning is an American author. Many of her novels have appeared on the New York Times Bestseller List with Shadowfever reaching the number one position on multiple national best sellers lists. She is a winner of the prestigious Romance Writers of America RITA award for Best Paranormal Romance and is a multiple RITA nominee.,WrittenWork,Written,Artist,0.1378934383392334
1469,Lorenzo Filiasi (25 March 1878 Naples - 30 July 1963 Rome) was an Italian composer. His opera Manuel Menendez won the Sonzongo publisher's composition competition in 1904. This led to the work's premiere at the Teatro Lirico in Milan on 15 May 1904. Popularly received the opera was mounted by opera houses throughout Italy including the Teatro Costanzi in Rome and the Teatro di San Carlo in Naples in 1905.,Album,Album,Artist,0.1484699249267578
1471,Torkel S Wächter a.k.a. Tamara T is a Swedish novelist and airline captain. He is praised for the depth and complexity of his works artistic integrity and command of Swedish literary language.,WrittenWork,Written,Artist,0.1301112174987793
1473,Axel Christian Zetlitz Sømme (1899 – 1991) was a Norwegian geographer political activist magazine editor and newspaper editor.He was born in Stavanger. As a student he was politically active in the Mot Dag movement and edited the magazine Mot Dag in 1921. He was the first editor of the newspaper Rjukan Arbeiderblad.,OfficeHolder,Office,Artist,0.14513206481933594
1475,Karen DeYoung is a Pulitzer Prize-winning American journalist and is the associate editor for The Washington Post. DeYoung was born in Florida and she grew up in St. Petersburg Florida. She received Bachelor degrees in journalism and communications from the University of Florida. After graduation DeYoung worked as a non-staff stringer in West Africa. In 1975 she joined the Post.,OfficeHolder,Office,Artist,0.14305996894836426
1480,Kuba Shaaban : ((Adyghe: Кубэ Шабан ); (Arabic: كوبا شعبان‎); (Russian: Кубов Шабан)) (15 January 1890 – 20 January 1974) was a Russian;(Circassian ethnic) Writer historian and playwright.,WrittenWork,Written,Artist,0.13912606239318848
1486,Charles Joseph Kickham (9 May 1828 – 22 August 1882) was an Irish revolutionary novelist poet journalist and one of the most prominent members of the Irish Republican Brotherhood.,WrittenWork,Written,Artist,0.12946081161499023
1489,Karleen Bradford (born December 16 1936) is a Canadian children's author.Born in Toronto Ontario Bradford moved to Argentina as a child.,WrittenWork,Written,Artist,0.13024258613586426
1490,Vittorio Feltri (born 25 June 1943) is an Italian journalist and editor in chief.,Company,Company,Artist,0.13107562065124512
1492,Phil Campbell (born 1972) is an American author and documentary producer. He is the author of the book Zioncheck for President upon which the film Grassroots is based. The book a mix of memoir and gonzo reporting is set around Campbell's time as campaign manager for a Seattle city council candidate.,WrittenWork,Written,Artist,0.13834667205810547
1493,Kevin Ash (1959–2013) was a British motorcycle journalist and author described as one of the key figures of the British motorcycle sceneone of the world's leading motorcycle journalists and the doyen of motorcycle correspondents.,Company,Company,Artist,0.13253259658813477
1495,Jerome David Salinger (/ˈsælɪndʒər/; January 1 1919 – January 27 2010) was an American writer who won acclaim early in life. He led a very private life for more than a half-century. He published his final original work in 1965 and gave his last interview in 1980.Salinger was raised in Manhattan and began writing short stories while in secondary school. Several were published in Story magazine in the early 1940s before he began serving in World War II.,WrittenWork,Written,Artist,0.14921212196350098
1530,Mike Benevides (born May 3 1968 in Toronto Ontario) is the head coach for the BC Lions. He was formerly the Lions' defensive coordinator and linebackers coach from 2008 to 2011 and the team's special teams coach from 2003 to 2007. He also served as the special teams coordinator for the Calgary Stampeders from 2000 to 2002. He attended York University.,OfficeHolder,Office,Athlete,0.14781713485717773
1538,Joseph Chen Zhonghua (陈中华) courteasy name Dongliang (栋梁) born in 1961 Shandong Province China is a Chinese martial arts practitioner teacher and author. Chen studied with two outstanding eighteenth generation Chen-style t'ai chi ch'uan (陳式太極拳) experts Hong Junsheng (洪均生; 1907 - 1996) and Feng Zhiqiang (冯志强 1928-2012). He and his family emigrated to Canada in 1985.,Artist,Artist,Athlete,0.14861273765563965
1573,Jason Kent (born 21 April 1980 in Sydney NSW Australia) is a professional rugby league player. He is somewhat of a utility back mainly filling in at Lock or Half-Back/Five-Eighth but he can also play in the centres.He has played for the Leigh Centurions in the English Super League competition as well as for the Cronulla Sharks and the St George Illawarra Dragons in the National Rugby League competition.,Animal,Animal,Athlete,0.1456282138824463
1670,Joe Corley (born 1947) is an American karate and kickboxing competitor instructor broadcaster and promoter who helped achieve the success of the Professional Karate Association and the early establishment of professional kickboxing in the United States.,Artist,Artist,Athlete,0.1303234100341797
1701,Randy Scott Wittman (born October 28 1959) is the current head coach for the National Basketball Association's Washington Wizards. He is also a retired American basketball player at the guard position and former coach of the NBA's Cleveland Cavaliers and Minnesota Timberwolves.,OfficeHolder,Office,Athlete,0.13030600547790527
1717,Vasili Sergeyevich Vaseykin (Russian: Василий Серге́евич Васейкин; born April 11 1991) is a Russian professional football player who last played for FC Rusichi Oryol.,Animal,Animal,Athlete,0.13091444969177246
1808,Marcel Desjardins (born May 19 1966) is the current General Manager for the Ottawa Redblacks in the Canadian Football League. He was most recently the Assistant GM for the Montreal Alouettes from 2008 to 2012. He has also served as the General Manager for the Hamilton Tiger-Cats for two seasons. He is a three time Grey Cup champion having won all three with the Alouettes. Desjardins is a graduate of the Sports Administration program at Laurentian University in Sudbury Ontario.,OfficeHolder,Office,Athlete,0.15196537971496582
1833,For the singer see Muhammad Shahid Nazir.,Artist,Artist,Athlete,0.12898755073547363
1858,Sam Shankland (born October 1 1991) is an American chess grandmaster (2011); He was California State champion in 2008 2009 and 2011 and US Junior Champion in 2010.,Artist,Artist,Athlete,0.13336491584777832
1881,Gilberto Milos (born October 30 1963 in São Paulo) is a Brazilian chess player with a current Elo chess rating of 2593. He was awarded the title of International Master (IM) in 1984 and the title of Grandmaster in 1988. He was the Brazilian National Champion in 1984 1985 1986 1989 1994 and 1995. His most notable chess tournament accomplishments are first prize in the 1987 1998 2005 and 2007 South American Chess Championship in Santiago and first at Buenos Aires 1988.,Artist,Artist,Athlete,0.18331313133239746
1896,Carly Rae Patterson-Caldwell (born February 4 1988 in Baton Rouge Louisiana)[citation needed] is an American singer and former gymnast. She is the 2004 Olympic All-Around Champion and a member of the USA Gymnastics Hall of Fame. She currently lives in Allen Texas.[citation needed],Artist,Artist,Athlete,0.1393749713897705
1909,Michael Sahl Hansen (born March 10 1978) is a Danish handball player currently playing for Danish Handball League side FCK Håndbold. He is the team's captain and in 2008 he led his team to their first ever Danish championship.,Animal,Animal,Athlete,0.13024401664733887
1937,Ernie Cope (born July 17 1969 in Spanaway Washington) is an Amercan stock car crew chief and a former competitor in the NASCAR Winston Cup Series Craftsman Truck Series and Winston West Series.,OfficeHolder,Office,Athlete,0.12973451614379883
1970,Gichin Funakoshi (船越 義珍 Funakoshi Gichin November 10 1868 – April 26 1957) is the founder of Shotokan Karate-Do perhaps the most widely known style of karate and is attributed as being the father of modern karate. Following the teachings of Anko Itosu he was one of the Okinawan karate masters who introduced karate to the Japanese mainland in 1922. He taught karate at various Japanese universities and became honorary head of the Japan Karate Association upon its establishment in 1949.,Artist,Artist,Athlete,0.17836737632751465
1978,Anna Sen (born 3 December 1990) is a Russian handball player for Rostov-Don and the Russian national team.,Animal,Animal,Athlete,0.1284942626953125
1997,Bailey Caitlin Stenson (born in Renton Washington) is a recent graduate of the University of Washington. Bailey was a former player on the university's softball team and was a member of the team that won the 2009 national championship in Oklahoma City.,EducationalInstitution,Educ,Athlete,0.13248181343078613
2009,Emma Johanna Henny Emmy Göring (née Sonnemann) (24 March 1893 – 8 June 1973) was a German actress and the second wife of Luftwaffe Commander-in-Chief Hermann Göring. She served as Adolf Hitler's hostess at many state functions and thereby staked a claim to the title of First Lady of the Third Reich.,Artist,Artist,OfficeHolder,0.14574241638183594
2011,Edwin Thomas Meredith (December 23 1876 – June 17 1928) was founder of the Meredith Corporation and was the U.S. Secretary of Agriculture in President Woodrow Wilson's administration.,Company,Company,OfficeHolder,0.13014626502990723
2012,Professor Sir Hector (James Wright) Hetherington GBE DL (21 July 1888 - 15 January 1965) was a Scottish philosopher who was Vice-Chancellor of the University of Liverpool from 1927 to 1936 and Principal of the University of Glasgow until 1961.,EducationalInstitution,Educ,OfficeHolder,0.14332175254821777
2049,Eric Neville Geijer DSO MC FSA (1894–1941) was a decorated Guards officer royal herald and genealogist. He was the second son of the Swedish diplomat Carl Emmanuel de Geijer and his English wife Lila Lucy née White (daughter of William Arthur White).He was a cadet in the Wellington College Contingent of the Officer Training Corps. In 1914 he was naturalized as a subject of the United Kingdom serving in the British Army during the First World War.,EducationalInstitution,Educ,OfficeHolder,0.15026354789733887
2108,Pornchai Mongkhonvanit (Thai: พรชัย มงคลวนิช) is the president of Siam University and the President Emeritus of the International Association of University Presidents. Concurrently he is also the chair person of the advisory board of the Association of Universities in Asia and the Pacific as well as a member of the administrative board of the International Association of Universities.,EducationalInstitution,Educ,OfficeHolder,0.13866639137268066
2113,Hiroaki Nakanishi (中西宏明 Hiroaki Nakanishi born March 14 1946) is the 10th (and current) President of Hitachi the Japanese multinational electronics and engineering conglomerate company. He also serves as Chairman of the Compensation Committee and General-Manager of the Post-Earthquake Reconstruction & Redevelopment Division.,Company,Company,OfficeHolder,0.14117169380187988
2134,Edward Roderick Davies (June 2 1915 – September 8 1992) was a self-made industrialist.,Company,Company,OfficeHolder,0.13144540786743164
2156,John William Henry II (born September 13 1949) is an American businessman and investor. He founded John W. Henry & Company (JWH). He is the principal owner of the The Boston Globe Boston Red Sox and Liverpool Football Club and co-owner of Roush Fenway Racing. In March 2006 Boston Magazine estimated Henry's net worth at $1.1 billion but noted that his company had recently experienced difficulties.,Company,Company,OfficeHolder,0.14659810066223145
2247,Theodore Delavan Wilson (also Theodore Delevan Wilson) (11 May 1840–29 June 1896) was an American naval ship designer constructor and instructor of naval architecture and shipbuilding. As chief constructor for the Bureau of Construction and Repair from 1882 to 1892 he was in charge of all new warship design for the United States Navy. Through his efforts the Navy began its transition out of a post–Civil War slump to become a modern naval power.,MeanOfTransportation,Mean,OfficeHolder,0.1477196216583252
2267,Tom Anselmi (born c. 1956) is a Canadian sports executive who most recently served as the President and COO for Maple Leaf Sports & Entertainment. He is trained in landscape architecture and engineering. Anselmi is an alumnus of Ryerson University and University of Saskatchewan.,Company,Company,OfficeHolder,0.14207220077514648
2327,Edward Ed Asner (born November 15 1929) is an American film television stage and voice actor and a former president of the Screen Actors Guild.,Artist,Artist,OfficeHolder,0.12852692604064941
2383,Zhao Yi (1727-1814) was a poet historian and critic during the Qing Dynasty in China. Zhao is notable for his innovative poetry his historical writings (including Notes on the Twenty-Two Dynastic Histories) and for espousing unconventional views on various aspects of Chinese dynastic history.,Artist,Artist,OfficeHolder,0.14109253883361816
2458,Charles Norman Millican (October 9 1916 – December 1 2010) was an American professor and academic administrator who was the founding President of the University of Central Florida then named Florida Technological University.,EducationalInstitution,Educ,OfficeHolder,0.13265037536621094
